Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
15488.16619,-3.191222207,-115.0855159
15595.52503,-3.518126225,-116.4813203
15703.62804,-3.839382242,-117.8329329
15812.48039,-4.159470479,-119.1522486
15922.08727,-4.476864376,-120.3763497
16032.45391,-4.787734217,-121.5846463
16143.58557,-5.096043446,-122.7433121
16255.48756,-5.400395037,-123.8460961
16368.16521,-5.703689176,-124.9378343
16481.62392,-6.002671095,-125.9797632
16595.86907,-6.298074779,-127.0086465
16710.90614,-6.590307066,-127.9737935
16826.74061,-6.878083487,-128.9218798
16943.378,-7.166511763,-129.8308226
17060.82389,-7.447053606,-130.7396443
17179.08387,-7.726287366,-131.5851503
17298.16359,-8.000937223,-132.4273969
17418.06873,-8.273054709,-133.2194533
17538.80502,-8.543775162,-134.0385459
17660.37821,-8.810410775,-134.811559
17782.7941,-9.075783311,-135.5408957
17906.05854,-9.334012364,-136.2893042
18030.17741,-9.593320124,-137.0012759
18155.15663,-9.846484671,-137.6873879
18281.00216,-10.09787003,-138.3433523
18407.72001,-10.34632475,-138.9948138
18535.31623,-10.59274234,-139.6181837
18663.79691,-10.84333352,-140.2547946
18793.16817,-11.08052521,-140.8966178
18923.43619,-11.32155387,-141.4876414
19054.60718,-11.55898384,-142.0417931
19186.68741,-11.78947312,-142.6515455
19319.68317,-12.02343412,-143.172597
19453.60082,-12.25443883,-143.7307324
19588.44674,-12.49107156,-144.2302068
19724.22736,-12.71562787,-144.8010755
19860.94917,-12.94316259,-145.308674
19998.6187,-13.15972567,-145.8043603
20137.2425,-13.38440761,-146.3267316
20276.8272,-13.60004928,-146.7873626
20417.37945,-13.82291522,-147.2796452
20558.90596,-14.03812262,-147.733111
20701.41349,-14.25300059,-148.1806763
20844.90883,-14.46435893,-148.6270235
20989.39884,-14.67736973,-149.0714644
21134.8904,-14.87815709,-149.4885525
21281.39046,-15.08889737,-149.9419266
21428.90601,-15.29169828,-150.3197721
21577.44409,-15.49497959,-150.7493417
21727.01179,-15.69687006,-151.169119
21877.61624,-15.89929513,-151.5891612
22029.26463,-16.08804578,-151.9440366
22181.9642,-16.29956787,-152.338793
22335.72223,-16.49193641,-152.7220223
22490.54606,-16.69400317,-153.0195156
22646.44308,-16.88276891,-153.4653127
22803.42072,-17.07601804,-153.8742244
22961.48648,-17.27474427,-154.215609
23120.6479,-17.44984008,-154.601975
23280.91258,-17.64209137,-154.7911811
23442.28815,-17.83445755,-155.1980243
23604.78233,-18.00996067,-155.5564479
23768.40287,-18.21307343,-155.8732667
23933.15756,-18.381405,-156.1897149
24099.05429,-18.57127364,-156.5552203
24266.10095,-18.75225029,-156.8459062
24434.30553,-18.94112494,-157.1815148
24603.67604,-19.10526091,-157.5471701
24774.22058,-19.29175216,-157.7986822
24945.94727,-19.47205848,-158.0323315
25118.86432,-19.65504446,-158.4455904
25292.97996,-19.82475895,-158.6431764
25468.30253,-19.99429786,-158.95212
25644.84037,-20.18010357,-159.231105
25822.60191,-20.34131388,-159.630752
26001.59563,-20.51818851,-159.8156139
26181.83008,-20.69608345,-160.1154941
26363.31386,-20.87069756,-160.3578935
26546.05562,-21.03717116,-160.690281
26730.06409,-21.21478936,-160.9038481
26915.34804,-21.3503049,-161.204391
27101.91632,-21.53400988,-161.4483568
27289.77783,-21.69347067,-161.6916972
27478.94153,-21.86316397,-161.9149981
27669.41645,-22.01826928,-162.1106526
27861.21169,-22.18954736,-162.4343994
28054.33638,-22.36409351,-162.7350094
28248.79975,-22.50124623,-162.9525528
28444.61107,-22.68663207,-163.3372309
28641.7797,-22.83501355,-163.4411338
28840.31503,-23.01026885,-163.5214482
29040.22654,-23.16732893,-163.8878289
29241.52378,-23.30822926,-164.1201913
29444.21634,-23.50451013,-164.4195056
29648.3139,-23.62511575,-164.6415876
29853.82619,-23.80263389,-164.9161135
30060.76303,-23.96375129,-165.200628
30269.13428,-24.13135457,-165.3182625
30478.9499,-24.28133502,-165.4626269
30690.21988,-24.42106436,-165.7281389
30902.95433,-24.60015516,-165.9430936
31117.16337,-24.73819279,-166.0924627
31332.85724,-24.86282732,-166.4416767
31550.04623,-25.05370652,-166.6837744
31768.74071,-25.19971911,-166.8700345
31988.9511,-25.34711006,-166.9875313
32210.68791,-25.5147886,-167.3291485
32433.96173,-25.65550767,-167.3521965
32658.78322,-25.76637503,-167.5660366
32885.16309,-25.9236504,-167.8343936
33113.11215,-26.08482469,-167.9597111
33342.64128,-26.24181039,-168.1853556
33573.76142,-26.3758417,-168.1668509
33806.48362,-26.54007869,-168.6422402
34040.81897,-26.66216897,-168.8468905
34276.77865,-26.8030023,-169.0625165
34514.37393,-26.94144015,-169.2062283
34753.61614,-27.12078197,-169.5674118
34994.5167,-27.27190853,-169.6303542
35237.0871,-27.4120131,-169.9095215
35481.33892,-27.56301043,-170.1031294
35727.28382,-27.71726178,-170.3087636
35974.93352,-27.82891009,-170.5948931
36224.29984,-27.96540929,-170.2906213
36475.39469,-28.11477727,-170.5396314
36728.23005,-28.2655558,-171.095354
36982.81798,-28.41321191,-171.2571908
37239.17063,-28.51036054,-170.9908471
37497.30022,-28.67725653,-171.5556848
37757.21909,-28.85412643,-171.7813941
38018.93963,-28.98945914,-171.9473355
38282.47433,-29.11246331,-172.081025
38547.83577,-29.24068155,-172.0320369
38815.0366,-29.35760657,-172.2478066
39084.08958,-29.524756,-172.4911857
39355.00755,-29.67258347,-172.7195678
39627.80343,-29.79348737,-173.0672309
39902.49024,-29.991396,-173.3305994
40179.08108,-30.12210622,-173.1101864
40457.58917,-30.25383259,-173.5676106
40738.02778,-30.39633793,-173.7038831
41020.4103,-30.50496873,-173.9176819
41304.7502,-30.55721566,-173.910877
41591.06105,-30.77196509,-173.967912
41879.35651,-30.89888863,-174.4374793
42169.65034,-31.08726622,-175.0876343
42461.95639,-31.19530097,-175.2694977
42756.28862,-31.31734604,-175.0451543
43052.66105,-31.47961044,-175.1860725
43351.08784,-31.61686841,-174.8548391
43651.58322,-31.71263726,-175.578348
43954.16154,-31.83801186,-175.8549388
44258.83724,-31.98771832,-175.6836636
44565.62484,-32.09324778,-175.2289837
44874.53899,-32.30677002,-176.5938833
45185.59444,-32.4361677,-176.0126385
45498.80602,-32.52643013,-176.248284
45814.18867,-32.64425326,-176.3716898
46131.75746,-32.80789892,-176.4827319
46451.52752,-32.90791674,-176.8576661
46773.51413,-33.10751682,-177.4264304
47097.73264,-33.22467576,-177.2896789
47424.19853,-33.31663114,-177.2575486
47752.92737,-33.41385268,-177.5909637
48083.93484,-33.57716534,-177.5415014
48417.23676,-33.67127618,-177.8004953
48752.84901,-33.81965988,-178.1688035
49090.78762,-34.05357801,-177.8346551
49431.0687,-34.10528528,-178.4150723
49773.7085,-34.16863188,-178.6835168
50118.72336,-34.37904443,-177.9135124
50466.12976,-34.48559915,-178.8974033
50815.94426,-34.54119037,-178.7098449
51168.18355,-34.64969511,-178.960354
51522.86446,-34.78472572,-179.4619758
51880.00389,-34.98797478,-179.8862542
52239.6189,-35.00811473,-179.6257777
52601.72664,-35.22357174,179.9342083
52966.34439,-35.38457068,-178.7490346
53333.48955,-35.45685426,-179.610409
53703.17964,-35.63890407,-179.4055967
54075.43229,-35.73391586,-179.7326388
54450.26528,-35.80989022,179.128617
54827.69649,-35.97360616,179.3546272
55207.74393,-36.17460759,178.836563
55590.42573,-36.28363537,178.6924513
55975.76015,-36.41578004,178.6083851
56363.76558,-36.44410472,178.4200002
56754.46054,-36.70335003,178.7291753
57147.86367,-36.733184,178.9750746
57543.99373,-36.93230631,178.9568016
57942.86964,-37.07150293,177.9648546
58344.51043,-37.16658912,177.8752916
58748.93525,-37.24241444,177.5891496
59156.16342,-37.50078071,176.9120345
59566.21435,-37.56773967,176.8328623
59979.10763,-37.56510015,177.7684472
60394.86294,-37.80081137,177.8542645
60813.50013,-37.98942214,177.5206919
61235.03917,-37.98269066,176.7834606
61659.50019,-38.22355529,176.5868831
62086.90342,-38.2874408,176.9189517
62517.26928,-38.31291911,176.6452761
62950.61829,-38.60405793,176.0025125
63386.97113,-38.62710276,175.5408817
63826.34862,-38.72667511,175.6059249
64268.77173,-38.94332844,175.6255649
64714.26157,-39.07118876,175.8331343
65162.83941,-39.20244598,175.5362097
65614.52663,-39.34522825,175.2759322
66069.3448,-39.52839902,174.6962044
66527.31562,-39.52097641,174.8005761
66988.46094,-39.60555158,175.0870268
67452.80277,-39.88049252,174.0278307
67920.36326,-39.79708867,174.7002013
68391.16473,-40.18626557,174.2735796
68865.22963,-40.18174388,173.4544507
69342.5806,-40.37104392,173.3160192
69823.24041,-40.40773062,173.928161
70307.23199,-40.42553604,174.4254508
70794.57844,-40.56716153,173.6274432
71285.30301,-40.78385538,172.817362
71779.42913,-40.93963968,172.5507377
72276.98036,-41.01273461,173.0877737
72777.98045,-41.0843705,171.5709668
73282.45331,-41.25162252,173.2645077
73790.42301,-41.07556607,171.7686617
74301.91379,-41.43192922,170.9086362
74816.95005,-41.39827814,173.0050937
75335.55637,-41.62684213,170.8400037
75857.7575,-41.79738553,171.8140477
76383.57836,-42.04997696,171.5753012
76913.04403,-42.24937452,170.4620848
77446.17978,-41.86622597,172.4573173
77983.01105,-42.36950176,173.6095541
78523.56346,-42.20044789,171.0913172
79067.8628,-42.38352516,171.0153232
79615.93504,-42.56839495,171.7144789
80167.80634,-43.01044252,170.1146456
80723.50302,-42.89097531,170.2904815
81283.05162,-42.95030772,170.2029478
81846.47881,-43.10350655,169.5108302
82413.8115,-43.06570512,169.3764512
82985.07675,-43.42236235,169.4987659
83560.30182,-43.66473652,170.8312908
84139.51416,-43.63511726,168.8534256
84722.74141,-43.87630448,167.5381844
85310.0114,-43.543176,169.6732559
85901.35215,-44.15512751,170.2167642
86496.79188,-44.09337248,169.2360632
87096.359,-43.94755292,168.1765518
87700.08211,-44.17415925,168.6538724
88307.99004,-44.44147632,168.9905062
88920.11179,-44.89315557,167.1782665
89536.47655,-44.36012456,167.4012051
90157.11376,-44.61891915,168.354283
90782.05302,-45.0270562,166.6575921
91411.32415,-44.96009606,164.6431744
92044.95718,-45.24380237,166.6544092
92682.98234,-45.12504807,164.8919106
93325.43008,-45.25198777,168.1127361
93972.33106,-45.37007564,166.684114
94623.71614,-45.29366891,166.7510358
95279.6164,-45.69055563,166.4383918
95940.06315,-45.5883309,165.7666224
96605.0879,-46.294622,165.4693483
97274.72238,-45.69354419,163.2820706
97948.99854,-46.04734671,164.2770323
98627.94856,-46.71729911,165.9900691
99311.60484,-46.56867092,165.975541
100000,-46.55557626,165.6394402
