Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
279.898132,-70.58797012,5.22164946
281.8382931,-70.32482314,2.944599404
283.7919028,-70.73714211,5.475091807
285.7590543,-70.94226513,-6.722684065
287.7398415,-71.05691828,6.334448441
289.7343588,-69.94937425,8.155118482
291.7427014,-71.37983404,4.572109802
293.7649652,-70.27944237,2.63168022
295.8012467,-70.4683961,4.487995334
297.8516429,-69.43829354,-3.707252193
299.9162519,-70.11436278,1.03003844
301.995172,-69.5053519,-1.132593654
304.0885026,-69.66686497,-2.965002129
306.1963434,-69.75553179,4.398312016
308.318795,-68.32023901,2.382395405
310.4559588,-69.96326134,0.064828892
312.6079367,-70.05707733,5.221390279
314.7748314,-70.96273514,5.766278781
316.9567463,-69.14038695,2.722557156
319.1537855,-68.7285509,6.511500652
321.3660539,-69.02672098,2.426717148
323.5936569,-69.07197771,4.729790245
325.836701,-69.16227975,1.73783411
328.0952931,-69.06231172,-1.115258925
330.369541,-69.38058044,-0.504971696
332.6595533,-69.42436386,-1.009808573
334.9654392,-67.61407116,3.560065693
337.2873087,-67.00166132,3.788831787
339.6252726,-68.23122645,4.233231786
341.9794425,-67.68660332,-7.378005699
344.3499308,-67.56294332,-1.780296754
346.7368505,-67.80519875,3.878376331
349.1403155,-67.12317356,-5.688895985
351.5604405,-67.83179372,3.472741168
353.9973411,-67.05910081,-2.629493228
356.4511334,-67.54388961,6.965168787
358.9219346,-66.47283472,1.108847854
361.4098626,-68.06781292,0.245249263
363.9150361,-66.66835813,-0.551790053
366.4375746,-66.7690868,1.453022199
368.9775986,-65.58533595,-1.138692268
371.5352291,-67.00083324,-3.634893331
374.1105883,-66.23660463,4.04041783
376.703799,-66.77274295,-2.697231151
379.314985,-66.55119405,-2.233862835
381.9442708,-66.15930214,-0.182683457
384.591782,-66.59509942,-1.140815596
387.2576449,-65.88233383,-1.601532444
389.9419867,-65.7142622,-0.732265228
392.6449354,-65.35688622,0.318584294
395.3666201,-65.0661891,1.223614579
398.1071706,-65.40962858,1.110704781
400.8667176,-64.98922283,6.186722657
403.645393,-64.82006509,0.200310638
406.4433292,-65.30648606,-0.63009066
409.2606597,-64.45394848,2.572977264
412.0975191,-64.63753282,-0.367417327
414.9540426,-64.89002088,5.291561679
417.8303666,-64.85976598,-0.770891204
420.7266284,-64.1791134,0.645988156
423.642966,-63.5618866,0.460570566
426.5795188,-63.79106313,0.368573891
429.5364268,-64.03033794,-0.48294897
432.513831,-63.42563042,0.708141278
435.5118737,-63.95583719,2.067544655
438.5306978,-63.74573176,3.090490363
441.5704474,-63.61324478,2.099722624
444.6312675,-63.17698114,0.373331395
447.7133042,-63.42749586,4.618040545
450.8167045,-63.46771386,-0.004764814
453.9416167,-63.23979066,1.093509337
457.0881896,-62.83330707,1.349630493
460.2565736,-62.72446636,-0.80205499
463.4469197,-62.50910824,-0.579298634
466.6593803,-62.66106992,2.732889206
469.8941086,-62.35611518,-0.849676803
473.151259,-62.79238742,2.886470442
476.4309868,-62.00310022,-1.424315669
479.7334486,-62.0682199,0.101409331
483.058802,-62.02568379,0.705794619
486.4072057,-62.02921365,0.339158427
489.7788194,-61.53783439,2.574354908
493.173804,-62.04666386,0.948053828
496.5923215,-61.29954374,0.676243701
500.034535,-61.55393,-0.37409258
503.5006088,-61.40961911,-2.367131541
506.9907083,-61.07642554,1.149637607
510.505,-61.1597839,-2.997320456
514.0436516,-60.9931863,1.149227418
517.606832,-61.05132429,-0.15444939
521.1947111,-60.70719533,1.856837766
524.8074602,-60.49989508,0.697764548
528.4452518,-60.43673497,1.202222652
532.1082593,-60.47893869,0.602931905
535.7966575,-60.0963826,2.408224927
539.5106225,-60.6333588,0.964018989
543.2503315,-59.57952023,3.413635708
547.0159629,-60.26545428,2.161439162
550.8076964,-59.62038481,2.793798064
554.625713,-59.78509958,-0.049060605
558.4701947,-59.1921918,-0.330845359
562.3413252,-59.7100736,-0.601947894
566.239289,-59.37995822,-1.267748
570.1642723,-59.23084504,1.86460443
574.1164622,-59.10995299,-1.186925966
578.0960474,-58.95101573,-0.677955973
582.1032178,-58.80773155,-2.614823397
586.1381645,-58.71898469,0.35777392
590.2010802,-58.2506551,0.225589935
594.2921586,-58.54879909,-1.958438017
598.4115951,-58.63537569,0.086242078
602.5595861,-58.37903453,1.030139063
606.7363296,-58.01764905,1.789570005
610.9420249,-57.87449611,0.936878118
615.1768727,-57.92736321,-1.985146912
619.4410751,-58.21423685,-0.190559303
623.7348355,-57.95843003,1.569595567
628.0583588,-57.27486535,-1.102573538
632.4118514,-57.66448381,-0.063634823
636.7955209,-57.15370508,-1.268259585
641.2095766,-57.28772283,-2.236737752
645.654229,-56.88074029,0.139109849
650.1296903,-56.82999613,1.134949768
654.6361741,-56.81119171,-1.640083563
659.1738952,-56.56291815,3.669979342
663.7430704,-56.59851993,-0.99966729
668.3439176,-56.78545209,0.439959261
672.9766563,-56.27453753,-1.624763415
677.6415076,-56.15508189,-1.758846187
682.3386941,-56.16943054,0.097311405
687.06844,-56.3391735,0.498504238
691.8309709,-55.90903891,1.665528567
696.6265141,-55.83460476,-0.59860359
701.4552984,-55.81214063,-0.152700449
706.3175543,-55.65870883,0.182450561
711.2135137,-55.59953325,-1.500005224
716.1434102,-55.03035543,-0.066724385
721.1074792,-55.6568616,-0.236844183
726.1059574,-54.9508657,0.066802275
731.1390835,-54.99667605,-1.436235356
736.2070975,-54.72860281,-0.442759915
741.3102413,-54.54833376,-1.729040363
746.4487584,-54.51852271,-1.295277984
751.622894,-54.24545094,0.55920728
756.832895,-54.56227031,1.028540874
762.07901,-54.18933158,-0.672066631
767.3614894,-54.14787173,-0.051247834
772.6805851,-54.06688438,-0.753986982
778.036551,-53.90519971,0.61012971
783.4296428,-53.64516009,-0.551903151
788.8601176,-53.54559825,0.635651713
794.3282347,-53.63270754,-1.209314338
799.834255,-53.37003164,-0.371186295
805.3784412,-53.29311553,0.540259811
810.9610579,-53.30477633,0.488609292
816.5823714,-53.39033199,0.658445984
822.2426499,-53.09879568,-0.094519078
827.9421637,-52.54840827,0.775095613
833.6811846,-52.92251303,-0.813757483
839.4599865,-52.57491635,-0.373319165
845.2788452,-52.3594708,0.32735955
851.1380382,-52.23621764,0.634804772
857.0378452,-51.9945147,-0.387700368
862.9785478,-51.95975296,0.779649553
868.9604293,-51.9788794,-0.171461801
874.9837752,-51.86554641,0.997407995
881.048873,-51.89836789,0.248966549
887.156012,-51.75220334,-0.444370927
893.3054837,-51.3979376,-0.855023934
899.4975815,-51.15719165,-0.235364877
905.7326009,-51.3409741,-0.20989063
912.0108394,-51.11798791,-0.352775291
918.3325965,-51.19005181,-0.576542497
924.6981739,-50.84499544,-0.413241226
931.1078755,-50.73941424,0.020572499
937.5620069,-50.65083259,-1.635072484
944.0608763,-50.43502511,-0.160773643
950.6047937,-50.47406972,-0.567058722
957.1940713,-50.30560183,-0.850471795
963.8290236,-50.09831836,0.299684605
970.5099672,-50.13214006,-0.279855987
977.237221,-49.90005447,-0.265654599
984.0111058,-49.97498646,-0.430124554
990.8319449,-49.69257035,0.016164351
997.7000638,-49.58170967,-1.299172407
1004.61579,-49.67522784,-0.877891476
1011.579454,-49.3659083,-0.650228898
1018.591388,-49.13647576,-1.10300941
1025.651926,-48.99397234,-0.660979933
1032.761406,-49.09249739,-0.245828044
1039.920166,-48.74720966,-1.240571958
1047.128548,-48.69213171,-1.375870276
1054.386896,-48.46526727,-0.171567137
1061.695557,-48.5718199,-0.112959425
1069.054879,-48.40373507,-0.145991035
1076.465214,-48.21339192,-1.018697759
1083.926914,-48.2484054,-0.661294427
1091.440336,-47.95748729,-0.424973345
1099.005839,-47.93108349,-0.295877212
1106.623784,-47.74533073,-1.899689686
1114.294534,-47.73723729,-0.973797687
1122.018454,-47.58936928,-2.217367999
1129.795915,-47.42788855,-0.382826759
1137.627286,-47.27869354,-0.857436569
1145.512941,-47.13796726,-1.638850553
1153.453258,-47.0729787,-1.059847724
1161.448614,-46.94006995,-1.0282567
1169.499391,-46.83841588,-0.734398479
1177.605974,-46.71735144,-0.362992325
1185.768748,-46.47694855,-0.753804604
1193.988104,-46.48946032,-0.859799759
1202.264435,-46.30976512,-0.392712935
1210.598134,-46.1204644,-0.60157891
1218.989599,-45.9757967,-0.974047843
1227.439231,-46.22102785,-0.396550367
1235.947433,-45.83887328,-0.999094255
1244.514612,-45.80853889,-1.146565226
1253.141175,-45.64138895,-1.580793513
1261.827535,-45.49583498,-1.184848984
1270.574105,-45.40816511,-1.031949723
1279.381304,-45.33698945,-1.361347326
1288.249552,-45.16507851,-0.993131469
1297.179271,-45.08865158,-1.449392856
1306.170888,-44.82892975,-1.487773594
1315.224832,-44.83132441,-1.07540142
1324.341535,-44.69999437,-2.046106441
1333.521432,-44.53713232,-1.15670316
1342.764961,-44.28174851,-1.673974862
1352.072563,-44.27742494,-1.49404581
1361.444682,-44.26323898,-1.045889587
1370.881766,-44.15604279,-0.93623998
1380.384265,-43.94837868,-1.894385935
1389.952631,-43.85056351,-0.827265487
1399.587323,-43.73600975,-1.570260325
1409.288798,-43.58749846,-1.459261264
1419.057522,-43.48208673,-1.212728718
1428.893959,-43.27641829,-0.79786847
1438.798578,-43.22410618,-1.153855226
1448.771854,-43.07231245,-1.684661433
1458.81426,-42.95583997,-1.552530637
1468.926278,-42.90097837,-1.110491918
1479.108388,-42.71539153,-1.461467627
1489.361078,-42.59416282,-1.030646476
1499.684836,-42.48999496,-1.858867515
1510.080154,-42.30527642,-1.326914859
1520.54753,-42.21885893,-1.479184925
1531.087462,-42.17987473,-1.00758477
1541.700453,-41.96640825,-1.475504488
1552.38701,-41.91739765,-1.507930366
1563.147643,-41.78807878,-1.85994362
1573.982864,-41.69442369,-1.672610517
1584.893192,-41.46710424,-1.360163268
1595.879147,-41.36513858,-1.13101321
1606.941253,-41.32337842,-1.460164973
1618.080038,-41.23928855,-1.704900617
1629.296033,-40.99220033,-1.729366311
1640.589773,-40.91345924,-1.201118067
1651.961798,-40.79404398,-1.564612413
1663.41265,-40.6495594,-1.752909367
1674.942876,-40.51859385,-1.958779677
1686.553025,-40.46980375,-1.646077657
1698.243652,-40.31057664,-1.47394803
1710.015315,-40.20593515,-1.56422533
1721.868575,-40.06258262,-1.450205539
1733.803998,-39.92555967,-1.777531918
1745.822153,-39.84016216,-1.860484126
1757.923614,-39.72681008,-1.648945655
1770.108958,-39.60017721,-2.134265873
1782.378767,-39.46571451,-1.463896377
1794.733627,-39.31009088,-1.410461876
1807.174126,-39.14534914,-1.910823088
1819.700859,-39.13535447,-1.407414586
1832.314422,-38.96221936,-1.823770831
1845.015419,-38.86013535,-2.041372407
1857.804455,-38.78257429,-1.778294782
1870.68214,-38.58340384,-1.892142219
1883.649089,-38.47479346,-2.052239941
1896.705921,-38.33939712,-2.329630838
1909.853259,-38.19176136,-1.798812808
1923.091729,-38.11899087,-2.072817012
1936.421964,-38.00392123,-2.209654576
1949.8446,-37.84852082,-2.077993335
1963.360277,-37.76046817,-2.184656243
1976.96964,-37.5949847,-2.117145554
1990.673339,-37.49969603,-1.949315206
2004.472027,-37.38176703,-2.184957543
2018.366364,-37.27482387,-2.107213603
2032.357011,-37.08404016,-2.295193784
2046.444637,-37.01059856,-2.045805117
2060.629913,-36.87913261,-2.403018031
2074.913517,-36.75395725,-2.24180781
2089.296131,-36.61778896,-2.324001261
2103.77844,-36.52856831,-2.461880738
2118.361135,-36.39943305,-1.892556454
2133.044913,-36.26137703,-2.25827096
2147.830474,-36.15744611,-2.13198345
2162.718524,-36.01058006,-2.331585659
2177.709772,-35.91151157,-2.184142198
2192.804935,-35.7703118,-2.121673074
2208.004733,-35.68454888,-2.251380354
2223.309891,-35.56517073,-2.380530571
2238.721139,-35.45650887,-2.238959204
2254.239212,-35.3284046,-2.286275493
2269.864852,-35.21797621,-2.344511081
2285.598803,-35.0237878,-2.178917411
2301.441817,-34.90239415,-2.661532994
2317.39465,-34.79714408,-2.424614659
2333.458062,-34.68263443,-2.659657491
2349.632821,-34.56585832,-2.250275758
2365.919697,-34.46618718,-2.303718301
2382.319469,-34.34408796,-2.654162747
2398.832919,-34.19157357,-2.323253111
2415.460834,-34.08552037,-2.559384703
2432.204009,-33.94065585,-2.437092693
2449.063242,-33.88082167,-2.619936674
2466.039337,-33.73423829,-2.599550195
2483.133105,-33.61860578,-2.799242421
2500.345362,-33.45157321,-2.711483738
2517.676928,-33.37322689,-2.687422006
2535.12863,-33.24683522,-2.830227713
2552.701303,-33.10224461,-2.743816841
2570.395783,-33.00208238,-2.759707163
2588.212915,-32.86734299,-2.693626831
2606.15355,-32.7166963,-2.777633496
2624.218543,-32.61479559,-2.846203375
2642.408757,-32.45441325,-2.883460869
2660.72506,-32.39083741,-2.852975667
2679.168325,-32.26853411,-2.913189394
2697.739432,-32.14090712,-2.936311946
2716.439269,-31.99022495,-2.835226566
2735.268726,-31.85573194,-3.045516969
2754.228703,-31.71647622,-2.942681287
2773.320105,-31.62185469,-2.880365603
2792.543841,-31.49053655,-2.918933326
2811.90083,-31.37308896,-2.996844377
2831.391996,-31.25057718,-3.071730473
2851.018268,-31.1014805,-3.046621481
2870.780582,-30.99748368,-3.028181907
2890.679882,-30.87325188,-3.324271882
2910.717118,-30.76341494,-3.296328395
2930.893245,-30.61961206,-3.080954782
2951.209227,-30.48106244,-3.142305208
2971.666032,-30.37742751,-3.096360447
2992.264637,-30.2372011,-3.292686984
3013.006024,-30.12001917,-3.239006466
3033.891184,-29.98911658,-3.151412525
3054.921113,-29.86428635,-3.320684602
3076.096815,-29.72286703,-3.444383573
3097.419299,-29.62736319,-3.251975222
3118.889584,-29.4880994,-3.393509318
3140.508694,-29.33932871,-3.359988598
3162.27766,-29.22624886,-3.421010026
3184.197522,-29.09537507,-3.386255387
3206.269325,-28.99241607,-3.592344314
3228.494122,-28.85271243,-3.461871152
3250.872974,-28.7329348,-3.606485577
3273.406949,-28.60347044,-3.582223486
3296.097122,-28.49273865,-3.549218179
3318.944576,-28.34784167,-3.77575658
3341.9504,-28.2270756,-3.681043209
3365.115694,-28.0745703,-3.698074894
3388.441561,-27.9737942,-3.680651339
3411.929116,-27.84348406,-3.720934367
3435.579479,-27.71697216,-3.765612026
3459.393778,-27.57835199,-3.811012238
3483.37315,-27.45356812,-3.856690104
3507.51874,-27.33649131,-3.814920362
3531.831698,-27.19608373,-3.897984055
3556.313186,-27.08149664,-3.876461413
3580.964371,-26.9548005,-4.014000499
3605.78643,-26.8135381,-3.980269542
3630.780548,-26.69197917,-4.04661068
3655.947916,-26.55770435,-4.072881382
3681.289736,-26.43082593,-4.005066468
3706.807218,-26.31791239,-4.164503942
3732.501578,-26.16630511,-4.104509238
3758.374043,-26.03463291,-4.22512244
3784.425847,-25.91341165,-4.218032406
3810.658234,-25.7830283,-4.179080602
3837.072455,-25.64136228,-4.214926646
3863.669771,-25.49945167,-4.301636663
3890.45145,-25.3768667,-4.329375147
3917.418771,-25.25236945,-4.454784129
3944.573021,-25.1187048,-4.397805202
3971.915495,-24.96721579,-4.460261932
3999.447498,-24.85104164,-4.504004832
4027.170343,-24.71763916,-4.527211959
4055.085354,-24.58274761,-4.513421825
4083.193863,-24.44613267,-4.586324336
4111.497211,-24.31313593,-4.632474223
4139.996748,-24.18959009,-4.686493288
4168.693835,-24.04958146,-4.724912697
4197.58984,-23.92164671,-4.75779087
4226.686143,-23.78695154,-4.864798686
4255.984131,-23.64843993,-4.867854566
4285.485204,-23.50904972,-4.879132804
4315.190768,-23.3900239,-4.911743785
4345.102242,-23.24524496,-4.943410187
4375.221052,-23.11074792,-5.009999502
4405.548635,-22.98133255,-5.111778209
4436.086439,-22.84152829,-5.14569165
4466.835922,-22.71617575,-5.094750583
4497.798549,-22.56951407,-5.13242602
4528.975799,-22.43697252,-5.211711906
4560.36916,-22.30567745,-5.278870748
4591.980128,-22.17354016,-5.274137169
4623.810214,-22.03771826,-5.322934446
4655.860935,-21.89377152,-5.385004326
4688.133821,-21.75185833,-5.424687521
4720.630413,-21.61659837,-5.49708575
4753.352259,-21.48182762,-5.558199746
4786.300923,-21.34245803,-5.526661588
4819.477976,-21.2015315,-5.652728557
4852.885002,-21.06281791,-5.642049194
4886.523593,-20.92718235,-5.740775755
4920.395357,-20.79288571,-5.713444875
4954.501908,-20.65180212,-5.824726234
4988.844875,-20.50501849,-5.880387134
5023.425895,-20.36266147,-5.917916918
5058.24662,-20.22215846,-5.976088752
5093.308711,-20.08235996,-6.017809169
5128.61384,-19.94175708,-6.087446001
5164.163693,-19.802655,-6.188362925
5199.959965,-19.65874117,-6.193682645
5236.004366,-19.51746383,-6.250373165
5272.298614,-19.36743679,-6.306711431
5308.844442,-19.23463057,-6.385479982
5345.643594,-19.08692131,-6.442256835
5382.697825,-18.94347207,-6.480267106
5420.008904,-18.80053555,-6.55609467
5457.578611,-18.65809686,-6.650401527
5495.408739,-18.51797921,-6.658384315
5533.501092,-18.37574239,-6.740989333
5571.857489,-18.22462047,-6.800910902
5610.47976,-18.07671951,-6.871147143
5649.369748,-17.92394926,-6.977465418
5688.529308,-17.77405017,-6.969222753
5727.96031,-17.63611919,-7.066554307
5767.664634,-17.48830849,-7.130619725
5807.644175,-17.34168457,-7.2189302
5847.900841,-17.18807864,-7.284691585
5888.436554,-17.03968515,-7.344103133
5929.253246,-16.88762581,-7.44666277
5970.352866,-16.73798325,-7.509980176
6011.737375,-16.58325441,-7.581873147
6053.408748,-16.43683374,-7.65545271
6095.368972,-16.284618,-7.744838882
6137.620052,-16.13371423,-7.834531902
6180.164001,-15.98404078,-7.921299589
6223.002852,-15.83436947,-7.962904901
6266.138647,-15.67406504,-8.062087756
6309.573445,-15.51407795,-8.142335124
6353.309319,-15.35599672,-8.218005603
6397.348355,-15.20547681,-8.330700099
6441.692655,-15.04679804,-8.4353233
6486.344335,-14.88785026,-8.543120596
6531.305526,-14.72548487,-8.618455545
6576.578374,-14.57234179,-8.701612946
6622.165037,-14.40842488,-8.820977471
6668.067692,-14.25269678,-8.888313515
6714.288529,-14.09198553,-8.958182324
6760.829754,-13.92557859,-9.076822618
6807.693587,-13.7635583,-9.196827828
6854.882265,-13.59988986,-9.328284802
6902.398038,-13.43585434,-9.397472762
6950.243176,-13.27412014,-9.545720108
6998.41996,-13.10851962,-9.636608065
7046.93069,-12.93794693,-9.764133164
7095.77768,-12.76931276,-9.859502769
7144.963261,-12.60405343,-9.982891814
7194.48978,-12.4344273,-10.10587084
7244.359601,-12.26267073,-10.24117454
7294.575103,-12.09088313,-10.37020548
7345.138682,-11.91757294,-10.51028961
7396.052751,-11.74342517,-10.61961174
7447.319739,-11.57059049,-10.76721761
7498.942093,-11.39504145,-10.89783923
7550.922277,-11.21822381,-11.04510051
7603.262769,-11.04142312,-11.20969935
7655.966069,-10.85948255,-11.3410599
7709.034691,-10.68011026,-11.50557825
7762.471166,-10.49837391,-11.6595503
7816.278046,-10.31281251,-11.8564127
7870.457897,-10.13000873,-12.00987744
7925.013305,-9.943185963,-12.16914141
7979.946873,-9.756365796,-12.33631356
8035.261222,-9.569665053,-12.49895404
8090.958992,-9.374440667,-12.70780124
8147.04284,-9.186127606,-12.88859344
8203.515443,-8.990556473,-13.09124521
8260.379496,-8.798371281,-13.29463456
8317.637711,-8.601220167,-13.48325989
8375.292821,-8.404015008,-13.69717073
8433.347578,-8.201188087,-13.92427726
8491.80475,-7.998129103,-14.1353547
8550.667129,-7.794828201,-14.38414219
8609.937522,-7.590245847,-14.61489258
8669.618758,-7.382452022,-14.86275071
8729.713684,-7.171023215,-15.11005262
8790.225168,-6.960307974,-15.37330081
8851.156098,-6.746345613,-15.64331837
8912.509381,-6.528726996,-15.91929428
8974.287945,-6.311855946,-16.21737342
9036.494737,-6.090098841,-16.51980187
9099.132726,-5.864937613,-16.82393085
9162.204901,-5.639213517,-17.15196921
9225.714272,-5.410710732,-17.48092062
9289.663868,-5.177705172,-17.82289629
9354.056741,-4.944623819,-18.17810809
9418.895965,-4.707103114,-18.55428564
9484.184633,-4.467403448,-18.95144116
9549.92586,-4.222268431,-19.35178735
9616.122784,-3.973311706,-19.76406755
9682.778563,-3.726986698,-20.21992212
9749.896377,-3.472358084,-20.67699392
9817.47943,-3.214688581,-21.15141257
9885.530947,-2.951473459,-21.65178583
9954.054174,-2.687072313,-22.1808104
10023.05238,-2.418108237,-22.72239231
10092.52886,-2.144871954,-23.29854857
10162.48693,-1.867862456,-23.8950159
10232.92992,-1.58449381,-24.54434477
10303.8612,-1.29874915,-25.21105573
10375.28416,-1.007877626,-25.91191961
10447.20219,-0.711280712,-26.66264627
10519.61874,-0.408410538,-27.43680272
10592.53725,-0.102938492,-28.27212139
10665.96121,0.2104366,-29.15251269
10739.89412,0.525206911,-30.08269866
10814.33951,0.84821933,-31.07118838
10889.30093,1.175488962,-32.12705658
10964.78196,1.510252899,-33.24097457
11040.7862,1.849548538,-34.43174914
11117.31727,2.192470822,-35.70714283
11194.37883,2.54211078,-37.06441935
11271.97456,2.894956735,-38.51894525
11350.10816,3.253850881,-40.08422591
11428.78335,3.614839473,-41.74536121
11508.00389,3.979651109,-43.52161106
11587.77356,4.347207748,-45.45367032
11668.09617,4.711721151,-47.51424266
11748.97555,5.078377036,-49.71027361
11830.41556,5.439492004,-52.08004335
11912.42008,5.795432836,-54.603626
11994.99303,6.142715312,-57.28553014
12078.13835,6.477304622,-60.14576576
12161.86001,6.794373036,-63.16675793
12246.16199,7.095376107,-66.35428659
12331.04833,7.370741817,-69.68252419
12416.52308,7.619447098,-73.15183811
12502.5903,7.838756318,-76.70545306
12589.25412,8.022895538,-80.34347747
12676.51866,8.173216213,-84.05255036
12764.38809,8.286127121,-87.75776527
12852.8666,8.364370166,-91.4600591
12941.95841,8.404774651,-95.12663774
13031.66778,8.412207727,-98.72159573
13121.99899,8.387856415,-102.2304788
13212.95634,8.336062359,-105.631305
13304.54418,8.254258583,-108.9098509
13396.76687,8.149446718,-112.066328
