Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
14859.35642,5.220231464,95.46238239
14962.35656,4.762263267,93.45722235
15066.07066,4.304179962,91.53874643
15170.50367,3.851262535,89.68518494
15275.66058,3.399192362,87.89990103
15381.5464,2.95186304,86.21104414
15488.16619,2.505314171,84.55345817
15595.52503,2.062299535,82.95735666
15703.62804,1.622567898,81.42410848
15812.48039,1.186666122,79.93893221
15922.08727,0.75372779,78.51404932
16032.45391,0.324306018,77.12207223
16143.58557,-0.10252125,75.80858704
16255.48756,-0.52623886,74.49699025
16368.16521,-0.94346367,73.23148032
16481.62392,-1.360743782,72.01807092
16595.86907,-1.774733074,70.83818425
16710.90614,-2.185623176,69.67305596
16826.74061,-2.591124,68.5633758
16943.378,-2.991738637,67.46147732
17060.82389,-3.394134727,66.41684708
17179.08387,-3.787005352,65.37954039
17298.16359,-4.184686028,64.36734543
17418.06873,-4.572508471,63.38560948
17538.80502,-4.961827088,62.40932664
17660.37821,-5.346799358,61.48796417
17782.7941,-5.732317377,60.56210619
17906.05854,-6.106346251,59.68528279
18030.17741,-6.48464446,58.77633036
18155.15663,-6.862178504,57.94333556
18281.00216,-7.232827673,57.11472697
18407.72001,-7.602230961,56.28174325
18535.31623,-7.975363454,55.4944402
18663.79691,-8.335434305,54.67021524
18793.16817,-8.698423269,53.90665765
18923.43619,-9.056693258,53.16070966
19054.60718,-9.417325548,52.41098308
19186.68741,-9.768148962,51.68102051
19319.68317,-10.12062042,50.96406389
19453.60082,-10.46956996,50.24118073
19588.44674,-10.82339141,49.54382221
19724.22736,-11.16449146,48.88741979
19860.94917,-11.51092142,48.22485258
19998.6187,-11.85274185,47.51817696
20137.2425,-12.18771177,46.91444935
20276.8272,-12.52915282,46.28916824
20417.37945,-12.86481575,45.70365104
20558.90596,-13.20072219,45.04752724
20701.41349,-13.53943768,44.41479219
20844.90883,-13.87268528,43.80339357
20989.39884,-14.19595469,43.21119989
21134.8904,-14.52976272,42.63995262
21281.39046,-14.859621,42.10347096
21428.90601,-15.17912672,41.52144865
21577.44409,-15.50924129,40.94778987
21727.01179,-15.82443932,40.38645927
21877.61624,-16.15172824,39.89570928
22029.26463,-16.47387795,39.3016274
22181.9642,-16.78666965,38.73485739
22335.72223,-17.11516908,38.24613461
22490.54606,-17.41326283,37.7901788
22646.44308,-17.74238491,37.24396438
22803.42072,-18.05237963,36.70598287
22961.48648,-18.35434787,36.29186415
23120.6479,-18.67050476,35.8019684
23280.91258,-18.97941745,35.18115434
23442.28815,-19.29356991,34.68071711
23604.78233,-19.60399801,34.28236482
23768.40287,-19.90716274,33.83472237
23933.15756,-20.213772,33.33624556
24099.05429,-20.51607691,32.91502563
24266.10095,-20.80755147,32.44313717
24434.30553,-21.10323329,32.06454931
24603.67604,-21.4162857,31.58662232
24774.22058,-21.72450284,31.13827808
24945.94727,-22.02546376,30.69291222
25118.86432,-22.32691946,30.24408708
25292.97996,-22.61170799,29.7644643
25468.30253,-22.89506836,29.28486244
25644.84037,-23.19483592,28.9399305
25822.60191,-23.48362638,28.60471898
26001.59563,-23.77336396,28.03967227
26181.83008,-24.07848582,27.67134279
26363.31386,-24.35637708,27.19533055
26546.05562,-24.65909583,26.90667818
26730.06409,-24.95241221,26.68053438
26915.34804,-25.23603278,26.0519962
27101.91632,-25.53596799,25.77385018
27289.77783,-25.78642856,25.44962495
27478.94153,-26.09879127,25.0819863
27669.41645,-26.39162588,24.4102415
27861.21169,-26.67378645,24.13875197
28054.33638,-26.95813156,23.74992078
28248.79975,-27.23331878,23.06110113
28444.61107,-27.5373054,23.02524719
28641.7797,-27.84018126,22.66784834
28840.31503,-28.10222572,22.38955832
29040.22654,-28.42253423,21.80677003
29241.52378,-28.67434115,21.43451452
29444.21634,-28.96470412,21.09859215
29648.3139,-29.23440684,20.70755668
29853.82619,-29.53001616,20.44712243
30060.76303,-29.81409424,19.78015202
30269.13428,-30.05452692,19.57456496
30478.9499,-30.26164147,19.40061238
30690.21988,-30.62893659,18.75858633
30902.95433,-30.9068734,18.86282365
31117.16337,-31.16396163,18.15584548
31332.85724,-31.41305807,18.08442967
31550.04623,-31.69786681,17.37207449
31768.74071,-31.95102601,17.52802256
31988.9511,-32.20265348,16.64568855
32210.68791,-32.51188847,16.88869208
32433.96173,-32.80333634,16.36459283
32658.78322,-33.06845641,16.09027557
32885.16309,-33.32653134,15.75358261
33113.11215,-33.59443868,15.33706257
33342.64128,-33.86373704,14.76894961
33573.76142,-34.10621048,15.22296927
33806.48362,-34.3992565,14.25884024
34040.81897,-34.63451837,13.72943617
34276.77865,-34.9573517,13.75263994
34514.37393,-35.22141131,13.48580559
34753.61614,-35.4713183,13.64408939
34994.5167,-35.72795724,12.39310799
35237.0871,-35.97419609,12.32241434
35481.33892,-36.29806375,12.64487224
35727.28382,-36.55334648,12.5084481
35974.93352,-36.76148612,11.75644204
36224.29984,-37.11060071,11.00091854
36475.39469,-37.29291938,11.50703551
36728.23005,-37.5518239,11.1040754
36982.81798,-37.84003163,10.21180833
37239.17063,-38.15670977,10.17507325
37497.30022,-38.31529039,10.31509514
37757.21909,-38.60371664,9.173753612
38018.93963,-39.03691582,9.042997035
38282.47433,-39.13760619,9.071013341
38547.83577,-39.31668055,8.311074438
38815.0366,-39.9119191,8.152290776
39084.08958,-40.23481918,7.880743121
39355.00755,-40.37896858,7.806902801
39627.80343,-40.38438285,7.510153294
39902.49024,-40.92683257,7.493983475
40179.08108,-41.05816203,6.914419801
40457.58917,-41.17460542,6.487032329
40738.02778,-41.73388637,5.805510478
41020.4103,-41.76875763,5.76086384
41304.7502,-42.03668412,4.911000542
41591.06105,-42.45363869,5.013021613
41879.35651,-42.6039511,4.925534417
42169.65034,-42.89671953,4.36623159
42461.95639,-43.09664732,5.203399985
42756.28862,-43.20147921,4.066170582
43052.66105,-43.75398893,2.047424144
43351.08784,-44.03831471,1.182228182
43651.58322,-44.5259221,4.280383596
43954.16154,-44.38249442,1.680082051
44258.83724,-44.44697854,3.475780688
44565.62484,-45.02865618,1.724321509
44874.53899,-45.39780465,1.462971823
45185.59444,-45.31412045,3.262363859
45498.80602,-45.77388872,1.648184139
45814.18867,-45.76967887,2.302448165
46131.75746,-46.22387811,1.48361265
46451.52752,-46.77439681,0.484770217
46773.51413,-46.80599625,2.080175755
47097.73264,-47.42055327,-1.301558676
47424.19853,-47.15930433,0.642042206
47752.92737,-47.5104998,-1.739783233
48083.93484,-47.71155321,-2.600404887
48417.23676,-48.41720429,-2.990207517
48752.84901,-48.03039965,0.490932929
49090.78762,-48.49966314,-0.100982175
49431.0687,-49.03096087,-2.826452481
49773.7085,-49.08433347,-3.184421837
50118.72336,-49.04096842,-3.81797111
50466.12976,-49.47400336,-4.816026266
50815.94426,-49.44659357,-4.866214152
51168.18355,-50.74850844,-1.867105711
51522.86446,-50.87494459,-1.903512703
51880.00389,-50.95167992,-3.813422936
52239.6189,-50.96524761,-7.725470278
52601.72664,-50.80718405,-2.396101723
52966.34439,-51.32924231,-4.227578525
53333.48955,-51.79359844,1.875435196
53703.17964,-52.89475248,-5.246102064
54075.43229,-52.14404342,-3.697191797
54450.26528,-51.636817,-7.218181428
54827.69649,-52.27965441,-9.559357188
55207.74393,-52.66750562,-4.819625297
55590.42573,-52.83284353,-7.62914034
55975.76015,-53.42067214,-7.424554318
56363.76558,-53.29993236,-2.033117784
56754.46054,-53.94422891,-9.439071047
57147.86367,-54.01415331,-10.18796121
57543.99373,-55.00111718,-7.325830856
57942.86964,-55.33553282,-12.08822582
58344.51043,-55.26481279,-9.378319513
58748.93525,-55.71163393,-8.415940175
59156.16342,-54.85111193,-11.49806067
59566.21435,-55.77510006,-15.10499973
59979.10763,-56.26870993,-11.63373428
60394.86294,-56.00002384,-12.74171678
60813.50013,-56.08996961,-5.754807043
61235.03917,-57.26628934,-12.23945876
61659.50019,-57.50742567,-13.41735864
62086.90342,-56.89730361,-8.162673314
62517.26928,-58.78971949,-13.96473532
62950.61829,-56.9667799,-15.71404508
63386.97113,-57.01393863,-12.43946368
63826.34862,-58.34230193,-16.82625934
64268.77173,-57.56034978,-17.03109232
64714.26157,-58.2005141,-13.0124658
65162.83941,-57.54245067,-15.05111802
65614.52663,-58.38109651,-19.33606866
66069.3448,-59.67337399,-25.40518235
66527.31562,-60.07446116,-6.634475903
66988.46094,-61.32562568,-13.04575827
67452.80277,-58.69755246,-21.15880711
67920.36326,-62.15117567,-33.33758289
68391.16473,-58.95026565,-23.52667954
68865.22963,-61.71526148,-6.963464335
69342.5806,-60.46391144,-11.93633317
69823.24041,-62.84080587,-23.13814836
70307.23199,-62.51649037,-23.91096839
70794.57844,-61.09138966,-24.1686636
71285.30301,-62.36357253,-12.37738985
71779.42913,-65.05797128,-10.39905258
72276.98036,-59.84632274,-24.61500332
72777.98045,-65.45915674,-23.05273899
73282.45331,-63.55028272,-35.07491382
73790.42301,-63.94590199,-30.6852382
74301.91379,-64.80836592,-19.44081658
74816.95005,-64.68850171,-28.01284365
75335.55637,-63.41383882,-29.48805413
75857.7575,-61.7685652,-22.0288707
76383.57836,-63.78579333,-29.54826279
76913.04403,-63.17921548,-30.5045501
77446.17978,-65.45481707,-3.396111569
77983.01105,-67.50265689,-52.86061703
78523.56346,-63.20582559,-52.94033791
79067.8628,-65.87494379,-33.45797647
79615.93504,-71.7443238,-64.73568867
80167.80634,-65.0137542,-30.90226836
80723.50302,-70.7758236,-51.19443493
81283.05162,-64.19028247,-40.12581399
81846.47881,-65.00238665,-38.6283095
82413.8115,-70.00405469,-6.162749392
82985.07675,-64.53530639,-48.52876294
83560.30182,-64.77040399,-29.07659684
84139.51416,-68.12293563,-28.01144737
84722.74141,-68.39481946,-22.74067554
85310.0114,-67.88515961,-45.94934455
85901.35215,-69.44802644,-50.8652166
86496.79188,-75.82058778,-44.04271561
87096.359,-68.89044914,-45.57637103
87700.08211,-69.2196798,-47.8042856
88307.99004,-76.88362202,-41.50741788
88920.11179,-83.3999428,92.51895543
89536.47655,-65.69482631,-48.71858662
90157.11376,-73.77409819,11.03143803
90782.05302,-69.46701484,-74.31435923
91411.32415,-78.27019358,-3.465126186
92044.95718,-77.7726079,-76.15100553
92682.98234,-67.93278205,-9.171878791
93325.43008,-71.19451397,-46.65136686
93972.33106,-70.8008167,-23.0053012
94623.71614,-71.27499967,-89.60892021
95279.6164,-71.68546267,-135.9984663
95940.06315,-77.01765373,-85.37811419
96605.0879,-73.49508379,-36.79611915
97274.72238,-68.52732146,-53.93508986
97948.99854,-74.49712764,-71.10997906
98627.94856,-72.39450962,-75.9210146
99311.60484,-74.31903011,-75.91881228
100000,-71.57477851,-11.37116769
