Frequency (Hz),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
13772.09469,2.688743548,101.9903135
13867.55829,2.369846367,98.88671734
13963.68361,2.041711568,95.92493809
14060.47524,1.707459501,93.11378142
14157.9378,1.367517898,90.43600963
14256.07594,1.019856879,87.88686297
14354.89433,0.672356177,85.46008398
14454.39771,0.323125903,83.12525773
14554.59081,-0.028570006,80.91953999
14655.47841,-0.376213125,78.81253429
14757.06533,-0.72479479,76.79832366
14859.35642,-1.075310491,74.87005297
14962.35656,-1.422568,73.03297725
15066.07066,-1.765487697,71.28147285
15170.50367,-2.107564871,69.60210463
15275.66058,-2.445379507,67.99710686
15381.5464,-2.784058944,66.43432535
15488.16619,-3.11438685,64.97043114
15595.52503,-3.443447649,63.5290551
15703.62804,-3.76767316,62.16649968
15812.48039,-4.090135906,60.83986444
15922.08727,-4.40893719,59.57230421
16032.45391,-4.724606251,58.36139757
16143.58557,-5.036600103,57.18234203
16255.48756,-5.340911392,56.02625432
16368.16521,-5.646591164,54.92947047
16481.62392,-5.946639674,53.87011054
16595.86907,-6.246456781,52.82323838
16710.90614,-6.539013184,51.84816342
16826.74061,-6.828999781,50.86595826
16943.378,-7.115413126,49.92280122
17060.82389,-7.399956806,49.02642989
17179.08387,-7.681424478,48.14673278
17298.16359,-7.956706549,47.28642779
17418.06873,-8.231717073,46.47300786
17538.80502,-8.501584941,45.62772206
17660.37821,-8.772219816,44.85398031
17782.7941,-9.037745463,44.08540409
17906.05854,-9.296124227,43.33341005
18030.17741,-9.554672392,42.60656643
18155.15663,-9.819967481,41.9138458
18281.00216,-10.07000098,41.19226102
18407.72001,-10.321433,40.52659021
18535.31623,-10.56719035,39.88299153
18663.79691,-10.81637262,39.21329509
18793.16817,-11.05717329,38.5936322
18923.43619,-11.29656357,37.96822989
19054.60718,-11.53779561,37.36753523
19186.68741,-11.77729647,36.8123002
19319.68317,-12.01026222,36.17144244
19453.60082,-12.24431499,35.63673645
19588.44674,-12.46881297,35.02130075
19724.22736,-12.69709618,34.51294805
19860.94917,-12.92823435,33.97474185
19998.6187,-13.1504336,33.41711755
20137.2425,-13.37080996,32.93507836
20276.8272,-13.58669131,32.42611862
20417.37945,-13.81007004,32.00326915
20558.90596,-14.02277072,31.49757274
20701.41349,-14.23800077,30.99733738
20844.90883,-14.45033106,30.50270229
20989.39884,-14.66425291,30.03626988
21134.8904,-14.86972572,29.60701286
21281.39046,-15.08050864,29.14873765
21428.90601,-15.29328389,28.75708072
21577.44409,-15.5042066,28.27125473
21727.01179,-15.69870632,27.80793738
21877.61624,-15.9014441,27.42139301
22029.26463,-16.10050806,27.01373889
22181.9642,-16.29886566,26.52466427
22335.72223,-16.50038542,26.26930324
22490.54606,-16.68600805,25.80274152
22646.44308,-16.890736,25.40739227
22803.42072,-17.07916623,25.07404746
22961.48648,-17.2777106,24.6417268
23120.6479,-17.46944171,24.2788283
23280.91258,-17.65358376,23.90632814
23442.28815,-17.84726951,23.57632048
23604.78233,-18.0272775,23.21828417
23768.40287,-18.21387249,22.87801752
23933.15756,-18.39784013,22.4739426
24099.05429,-18.57793121,22.14461183
24266.10095,-18.77283234,21.84228965
24434.30553,-18.9441157,21.45064665
24603.67604,-19.12244014,21.21098351
24774.22058,-19.3108718,20.74692191
24945.94727,-19.47669924,20.47565615
25118.86432,-19.66023245,20.23404674
25292.97996,-19.83523817,19.9154707
25468.30253,-20.01505525,19.47806778
25644.84037,-20.19095349,19.3093913
25822.60191,-20.36765778,18.92205103
26001.59563,-20.53458647,18.65485011
26181.83008,-20.71591209,18.25515789
26363.31386,-20.8839517,18.05619385
26546.05562,-21.04324587,17.76858511
26730.06409,-21.23228796,17.36412182
26915.34804,-21.37692548,17.18752382
27101.91632,-21.55372367,16.81513171
27289.77783,-21.72126362,16.56246655
27478.94153,-21.89021813,16.30696267
27669.41645,-22.05811022,16.02764557
27861.21169,-22.23743985,15.78149628
28054.33638,-22.38658289,15.4683765
28248.79975,-22.57868624,15.20097027
28444.61107,-22.71759004,14.94002869
28641.7797,-22.89582702,14.57234815
28840.31503,-23.04391777,14.29932444
29040.22654,-23.20871605,13.99631024
29241.52378,-23.36352118,13.99136255
29444.21634,-23.5113449,13.63739917
29648.3139,-23.69467306,13.28491035
29853.82619,-23.84676818,13.03841372
30060.76303,-23.97236287,12.84103835
30269.13428,-24.14382436,12.65053828
30478.9499,-24.30105364,12.3179322
30690.21988,-24.4753556,12.11704139
30902.95433,-24.63347871,11.88499022
31117.16337,-24.75685741,11.63210671
31332.85724,-24.9371349,11.37247041
31550.04623,-25.077135,11.07634422
31768.74071,-25.21615218,10.88899046
31988.9511,-25.39753606,10.70872284
32210.68791,-25.54354389,10.38449379
32433.96173,-25.69447086,10.13754125
32658.78322,-25.87537922,10.12191778
32885.16309,-25.98757724,9.636505852
33113.11215,-26.15314451,9.410059536
33342.64128,-26.33989248,9.276968587
33573.76142,-26.44412695,8.783029467
33806.48362,-26.59420687,8.80727041
34040.81897,-26.78253972,8.33803647
34276.77865,-26.88673046,8.30347372
34514.37393,-27.02765849,8.279679705
34753.61614,-27.19772661,7.894699221
34994.5167,-27.31500827,7.62412853
35237.0871,-27.52018422,7.560882811
35481.33892,-27.61689924,7.297488352
35727.28382,-27.77562463,7.085185782
35974.93352,-27.90996601,6.566064561
36224.29984,-28.04778461,6.781016677
36475.39469,-28.17824898,6.414030937
36728.23005,-28.32451061,6.224767874
36982.81798,-28.45322949,6.199409491
37239.17063,-28.62164494,5.537348328
37497.30022,-28.74482682,5.650367708
37757.21909,-28.90119998,5.316697682
38018.93963,-29.04771714,4.769241307
38282.47433,-29.21250589,5.029755803
38547.83577,-29.29320959,4.556113784
38815.0366,-29.49727068,4.250019591
39084.08958,-29.60209374,4.265081154
39355.00755,-29.69607501,4.248121189
39627.80343,-29.9036545,4.155729466
39902.49024,-30.03174806,3.412713154
40179.08108,-30.15816696,3.300578413
40457.58917,-30.28068292,3.065920212
40738.02778,-30.41507874,3.151536267
41020.4103,-30.59412547,2.96847223
41304.7502,-30.72498894,2.561648952
41591.06105,-30.85072233,2.724105129
41879.35651,-30.94989489,2.574270903
42169.65034,-31.13828323,1.601560881
42461.95639,-31.29952898,1.564935768
42756.28862,-31.41241457,1.5896173
43052.66105,-31.56738964,1.269702701
43351.08784,-31.63116116,1.186044014
43651.58322,-31.85085776,0.726623667
43954.16154,-31.88940787,0.601940918
44258.83724,-32.03210566,0.524616145
44565.62484,-32.22945869,0.226072615
44874.53899,-32.22499094,0.199210963
45185.59444,-32.5015254,-0.297791546
45498.80602,-32.55172637,-0.472941098
45814.18867,-32.69177603,-0.466207316
46131.75746,-32.89074483,-0.646746104
46451.52752,-33.01606413,-0.854063886
46773.51413,-33.15508179,-0.934173985
47097.73264,-33.24951509,-1.343154259
47424.19853,-33.36070679,-1.046148526
47752.92737,-33.6180719,-1.705984981
48083.93484,-33.60629278,-2.225901759
48417.23676,-33.75870137,-2.106347281
48752.84901,-33.92629838,-2.246612518
49090.78762,-34.09359635,-2.447118547
49431.0687,-34.09805826,-2.720918078
49773.7085,-34.32895173,-2.829599359
50118.72336,-34.46004389,-2.716942106
50466.12976,-34.49506714,-3.55210001
50815.94426,-34.6498964,-3.398973643
51168.18355,-34.8916545,-3.608683486
51522.86446,-34.9936955,-3.938016524
51880.00389,-35.08279068,-3.786149852
52239.6189,-35.27108365,-3.83710905
52601.72664,-35.29386402,-4.803792288
52966.34439,-35.48059763,-3.800331285
53333.48955,-35.68274857,-5.043703521
53703.17964,-35.6626116,-4.911176569
54075.43229,-35.83911974,-5.51178653
54450.26528,-36.02182909,-5.670884312
54827.69649,-36.23084136,-5.509404209
55207.74393,-36.19290525,-5.595871401
55590.42573,-36.31891409,-6.214658321
55975.76015,-36.60241197,-6.541783185
56363.76558,-36.70008027,-7.010500498
56754.46054,-36.71136917,-6.263692552
57147.86367,-36.90261897,-6.846434558
57543.99373,-36.90089889,-7.313665586
57942.86964,-37.11948714,-7.601228565
58344.51043,-37.41817436,-7.927709013
58748.93525,-37.36758648,-8.374813974
59156.16342,-37.56411433,-9.001364739
59566.21435,-37.59354896,-8.398597316
59979.10763,-37.79574759,-8.338551409
60394.86294,-37.97946284,-8.663035278
60813.50013,-38.09984526,-9.346381496
61235.03917,-38.13171988,-9.672733524
61659.50019,-38.32764614,-8.82892892
62086.90342,-38.39309273,-9.454506326
62517.26928,-38.42171614,-10.15461911
62950.61829,-38.62735422,-9.53807153
63386.97113,-38.85696256,-9.460275587
63826.34862,-38.87037654,-10.34106539
64268.77173,-38.97236993,-9.13985809
64714.26157,-39.17398769,-10.4329498
65162.83941,-39.26151596,-10.91512284
65614.52663,-39.59985286,-9.358508359
66069.3448,-39.57831164,-10.90268083
66527.31562,-39.87672205,-9.946556691
66988.46094,-39.701296,-11.17287693
67452.80277,-39.97640059,-12.00411115
67920.36326,-40.12304905,-13.03196967
68391.16473,-40.13628088,-11.90428373
68865.22963,-40.45430756,-13.28067999
69342.5806,-40.43231044,-12.90921255
69823.24041,-40.61961738,-13.82477829
70307.23199,-40.48577843,-13.0913436
70794.57844,-40.66783817,-11.53681265
71285.30301,-40.99377392,-14.37740692
71779.42913,-41.0397583,-13.41448017
72276.98036,-41.11686854,-14.4798071
72777.98045,-41.32769483,-14.12368572
73282.45331,-41.22368387,-15.4107448
73790.42301,-41.63717727,-14.65792704
74301.91379,-41.6131832,-14.53318664
74816.95005,-41.72822816,-15.3146285
75335.55637,-41.8017841,-16.87668549
75857.7575,-42.29953903,-14.99032497
76383.57836,-42.10989443,-15.45585733
76913.04403,-42.42982876,-16.88191503
77446.17978,-42.37961563,-15.93893069
77983.01105,-42.46154689,-16.39734415
78523.56346,-42.73662581,-16.87330625
79067.8628,-42.95366704,-15.67159525
79615.93504,-42.75779319,-17.71869847
80167.80634,-43.01827353,-18.28269271
80723.50302,-43.23071544,-18.05184195
81283.05162,-43.18532887,-18.85762663
81846.47881,-43.3049771,-18.16386457
82413.8115,-43.39595099,-19.38103294
82985.07675,-43.73336224,-17.58794899
83560.30182,-43.46433428,-19.06354136
84139.51416,-43.7017415,-17.78143846
84722.74141,-43.71075314,-19.32013376
85310.0114,-44.01233046,-20.89451802
85901.35215,-44.10580481,-20.22255587
86496.79188,-44.16938943,-21.72282556
87096.359,-44.54138153,-18.3251474
87700.08211,-44.39044109,-20.6625628
88307.99004,-44.73489042,-21.95987656
88920.11179,-44.78001227,-22.15332194
89536.47655,-44.95571972,-22.7443727
90157.11376,-44.84486651,-19.66641189
90782.05302,-45.11484492,-21.92280157
91411.32415,-45.21710017,-23.0528791
92044.95718,-45.42650248,-22.39761879
92682.98234,-45.76744744,-21.74754951
93325.43008,-45.3748744,-19.9437943
93972.33106,-45.71093024,-20.81009889
94623.71614,-45.95577124,-23.7056841
95279.6164,-45.8466989,-24.89914791
95940.06315,-46.220785,-22.65889916
96605.0879,-46.27636131,-24.31542583
97274.72238,-46.38333854,-24.52343511
97948.99854,-46.19031677,-26.52196206
98627.94856,-46.27034088,-26.48633166
99311.60484,-46.13144034,-25.19961948
100000,-46.65853528,-27.04906536
