Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB)
58654.430512976171,0.032400677505768881,-9.0811022646697097
59458.072856075058,0.014092229190073855,-9.1131647748237654
60272.726149412018,0.017773897652877891,-9.1588059265433817
61098.541257393605,0.018981253896336162,-9.2112331509036558
61935.67111146581,0.034286475199195719,-9.2336278069401097
62784.27073843532,0.036005458183224766,-9.2463587321378835
63644.497289178624,0.023061139908470876,-9.286103031331649
64516.510067744617,0.027062369002806723,-9.3166614685912172
65400.470560855792,0.044603847282891941,-9.3693738343572939
66296.542467813764,0.033008804411416591,-9.4099969420076857
67204.891730814488,0.037740053176266296,-9.4144155152412736
68125.686565678829,0.031333385100254706,-9.4545641489332546
69059.097493004272,0.015856853560424496,-9.4967144140946882
70005.297369743246,0.028419867485469118,-9.4822266023947641
70964.461421214321,0.032695097008262397,-9.5066263604770143
71936.767273551915,0.0267746888388425,-9.7158245399887679
72922.394986600557,0.048862442008199988,-9.4572513988684932
73921.527087260038,0.040077122626553878,-9.7467881197620923
74934.348603287042,0.034802069558646911,-9.6330122235024795
75961.047097560426,0.062720576933799732,-9.248346577907359
77001.8127028155,0.037021016137887761,-10.123566143433306
78056.838156854472,0.027665641529610704,-9.4316594176930728
79126.318838239444,0.050209668218039877,-9.3102225493588513
80210.452802474014,0.038232121026647914,-9.2141090387307258
81309.440818680945,0.034240456092160705,-9.3564287217386504
82423.486406782409,0.065745244085643528,-10.41549250722243
83552.795875189404,0.043552821194538446,-10.404470105313461
84697.57835900785,0.062767943529911871,-10.477542525834638
85858.045858767757,0.063056623754332866,-10.268941251923387
87034.413279683533,0.037090117536620629,-10.384037727512412
88226.898471451743,0.058722960387651804,-9.670172806629477
89435.722268594531,0.030180049915039156,-9.8460955688713536
90661.10853135561,0.033025199036122777,-10.530653762523453
91903.28418715646,0.04311406636104665,-9.8973460537238509
93162.479272620796,0.047707422106810497,-10.239760325661143
94438.926976174713,0.037841850698178636,-10.100078371415556
95732.863681230374,0.049513810262996227,-9.9206429141293757
97044.529009961683,0.048038089156789671,-10.056680512654076
98374.165867679374,0.053346783177040127,-9.9712180050777572
99722.020487814356,0.03390209185928595,-9.7564309370566153
101088.34247751729,0.063393278707100154,-9.9805238833810623
102473.38486388299,0.061502123794764635,-10.004770962645255
103877.40414080815,0.066730615972146731,-10.033815264952
105300.66031649092,0.060541639439632047,-10.262144577867438
106743.41696158158,0.01800088822516039,-10.060480688649641
108205.94125799274,0.048283343313276619,-10.067714765111242
109688.50404837829,0.060591772198362592,-10.121182916657441
111191.37988629047,0.062602535613568419,-10.133327368332834
112714.8470870239,0.040684397718382739,-10.160223522460374
114259.18777915642,0.05941919455118054,-10.156589731258325
115824.68795679609,0.061477632744555359,-10.081568304707043
117411.6375325439,0.046416068893337464,-10.15877242722641
119020.33039118235,0.045833678836003443,-10.209897854529896
120651.06444409951,0.05474209499303466,-10.184213469550865
122304.14168445871,0.040734791949199003,-10.255298465422019
123979.86824312426,0.050107471627454714,-10.227955012954318
125678.55444535334,0.06619936730179117,-10.258305447586412
127400.51486826458,0.040426041839906834,-10.218990126841543
129146.06839909439,0.03903308180819938,-10.260401341076456
130915.53829425086,0.046478510466513079,-10.267826401929925
132709.25223917729,0.05961355559994698,-10.263509442759446
134527.54240903581,0.072207814249086011,-10.291683374305983
136370.74553022225,0.065026595277071136,-10.341529173596083
138239.20294272419,0.069395832872718832,-10.277511194851627
140133.260663333,0.056065498360492627,-10.276839361967802
142053.26944972217,0.050133813662640081,-10.32696142165365
143999.5848654038,0.071008953885917561,-10.298971457820556
145972.56734557461,0.058371355002852995,-10.344550772782362
147972.58226386466,0.051574328078274528,-10.362744230539274
150000,0.046033923375657197,-10.374425693731077
