f,v1,v2,pha
2219.9661191199548,0.00017728963035834816,-1.3496559984900438,163.68096899091245
2230.2232979659375,0.0002678621325103259,-1.3499063283018917,163.59567291503171
2240.5278693000182,0.0016519549766741189,-1.3497093599234935,163.50969018661152
2250.8800520954619,0.00086056154329347653,-1.3494020458091518,163.43426134160759
2261.2800663372782,0.00090170197269410601,-1.348696183087573,163.33767001215375
2271.7281330269052,0.00073161585750796884,-1.3486908695546447,163.26416444877606
2282.2244741868976,0.00035482949057461357,-1.3476203169668892,163.18016484947299
2292.7693128656488,0.00065122917369832734,-1.3481529944683293,163.08746953225364
2303.3628731421313,-0.00023250008880973443,-1.346867718381453,163.00111241591691
2314.0053801306531,0.00058065404361776153,-1.3463906814188951,162.91531658913675
2324.6970599856481,0.00085483770636835172,-1.3463205404920369,162.82589103399033
2335.4381399064791,0.00071600080328549037,-1.3453957867513293,162.73952189127755
2346.2288481422624,0.00090851034288199684,-1.3460593581130813,162.64898697197549
2357.0694139967277,0.00032171204057288981,-1.3464063680247116,162.55654567836265
2367.9600678330776,0.00025167633416070089,-1.3451292754072735,162.46788956834689
2378.9010410788933,0.0012875954970360227,-1.3452925177078408,162.37979491558735
2389.8925662310503,0.00064911664715942884,-1.3445088497550799,162.29327849430166
2400.9348768606519,-9.0064252141711654e-05,-1.3424051126516425,162.20683744671999
2412.0282076180069,0.00079484612852495618,-1.3432773832977571,162.10936643172437
2423.1727942375996,0.00038986014577692765,-1.3426848948073553,162.02083577555308
2434.3688735431106,-0.00061589056228291664,-1.3424850992532553,161.92242937678373
2445.6166834524465,-0.00067328888009787302,-1.3415282621197475,161.82648252540082
2456.9164629827901,-0.0002404496743923018,-1.3407291043401894,161.73464683324229
2468.2684522556924,-0.0003338243290756743,-1.3403463206553208,161.63664332364132
2479.6728925021589,-0.00055948642813553613,-1.3401036878127084,161.54497520138389
2491.1300260677885,-0.00045922804440558598,-1.3400277747187748,161.444239150085
2502.6400964179193,0.00012863006395449409,-1.3393432605180156,161.34925304026083
2514.2033481427979,-0.00065088461223432249,-1.3386425564890274,161.25383690313214
2525.8200269627846,-0.00027013112319050294,-1.3385155686396146,161.15657272206727
2537.4903797335705,-0.00099474721931574204,-1.3376118706177422,161.05861953899878
2549.214654451423,-0.00023074881608313238,-1.3374023759878242,160.96486700617899
2560.9931002584594,-0.0002509834839886651,-1.3374708115317768,160.86236242792214
2572.8259674479332,-0.00040697421679724226,-1.3356255711038836,160.75844945592743
2584.7135074695639,-0.00013864116037951406,-1.3355884544702792,160.65710159016245
2596.655972934871,-0.00095602430826611921,-1.3354793245590177,160.55460823002576
2608.6536176225477,-0.00036774052161200454,-1.3351742537016433,160.45895138202241
2620.7066964838527,-0.0017237275783963928,-1.3339714106881364,160.35206050628457
2632.8154656480215,-0.00067978435836909038,-1.33383609940396,160.25106221324418
2644.9801824277201,-0.00068797542493402044,-1.3326013402713632,160.14381721038004
2657.2011053245055,-0.0016152138259937609,-1.3321441444866373,160.0371836846619
2669.4784940343206,-0.00096943094592262741,-1.3316204194474328,159.93029808006941
2681.8126094530157,-0.0025334569398809143,-1.3309923262688135,159.82606354362008
2694.2037136818835,-0.00080192970691562201,-1.3315998654442349,159.72287855357214
2706.6520700332412,-0.0013153032136678619,-1.3301205079581437,159.6104083494796
2719.1579430360175,-0.0022120989344492298,-1.3294418464562692,159.50369573420195
2731.721598441376,-0.0017875128162875898,-1.3289236693892106,159.3931093351911
2744.3433032283656,-0.001664896326271614,-1.3282843339815107,159.2865774412968
2757.0233256095839,-0.0023916785839495787,-1.3277886410473925,159.17196312778267
2769.7619350368909,-0.0015610205813314821,-1.3267055059433932,159.06366352616527
2782.5594022071241,-0.0022011039086890331,-1.3258707046970688,158.95278560473491
2795.4159990678568,-0.0027919461825440268,-1.3256426003785646,158.84065903728214
2808.3319988231724,-0.0020346054153545343,-1.3241131885813651,158.72352825004137
2821.3076759394721,-0.0015637950686694286,-1.3245049513434692,158.61032870632656
2834.3433061513097,-0.0027635564418088594,-1.3238833691215934,158.49649703885342
2847.4391664672467,-0.0024490993118941682,-1.3227679009182767,158.37683867113657
2860.595535175742,-0.0015192117879825251,-1.3220284825227056,158.26173237001822
2873.8126918510661,-0.0035115821981280505,-1.3214335601716811,158.14322433047096
2887.0909173592363,-0.0023972529395636382,-1.3208390458919332,158.02219390714612
2900.4304938639916,-0.0033650435593192661,-1.3204900923870035,157.90188655659301
2913.8317048327872,-0.001981588019646209,-1.3194905388553093,157.78621655842335
2927.294835042816,-0.0017058476635391589,-1.3182585566086016,157.66262068458138
2940.8201705870638,-0.0017539183446164304,-1.3178136694885387,157.54547328631438
2954.4079988803815,-0.0025142317073224272,-1.3179768380021288,157.41903608695813
2968.0586086656026,-0.004012131928473231,-1.3163489267237103,157.30030664001856
2981.7722900196718,-0.0026593176648152584,-1.3155674295234308,157.17581613684283
2995.5493343598132,-0.0024741976870681715,-1.3148274124000854,157.05083025109656
3009.390034449721,-0.0039604968425318784,-1.3141048122289003,156.92005230797511
3023.2946844057778,-0.0026093412040121985,-1.3133636923573526,156.79205756346428
3037.2635797033117,-0.002866946100234431,-1.3127892350709356,156.66595807510373
3051.2970171828692,-0.0032910435152856809,-1.3120285077236602,156.53356312536252
3065.3952950565267,-0.0047674314600883337,-1.3115175330483844,156.41040830409798
3079.5587129142264,-0.0036690729434817075,-1.3097014335762225,156.27579840777571
3093.7875717301381,-0.0032792132840962448,-1.3095193468432083,156.14500217394831
3108.0821738690638,-0.003445422656808284,-1.3084426645427794,156.01253425454851
3122.4428230928561,-0.0035824430666624527,-1.3074478626292612,155.87759706687891
3136.8698245668766,-0.0034482274722613228,-1.3069545029273018,155.74278248137119
3151.3634848664792,-0.0047718518386998107,-1.3059558857427314,155.6094960328565
3165.9241119835224,-0.0041260547201014131,-1.3048138567222103,155.46989456083705
3180.5520153329198,-0.0030912232429648754,-1.3039199138221857,155.33133897798285
3195.2475057592119,-0.0035197537091874367,-1.3022947059177201,155.19693179599162
3210.0108955431715,-0.0046953810990709773,-1.301471068818207,155.05177654596582
3224.8424984084422,-0.0045643023321483159,-1.3012613965690369,154.91390558272622
3239.7426295281971,-0.0035869071962225437,-1.3000307104784938,154.77315378630479
3254.7116055318479,-0.0039190830433460761,-1.2989269014166263,154.63285425708716
3269.7497445117665,-0.0040986956264205347,-1.2983662792302364,154.48056484587843
3284.857366030044,-0.0040785386390711966,-1.2969113266181853,154.34044650559071
3300.0347911252852,-0.0044626837250286659,-1.2959431123205905,154.19234373172716
3315.282342319425,-0.0054010309355630249,-1.2948148397070516,154.04210267942412
3330.6003436245887,-0.0047678286114237441,-1.2941580900558802,153.89414153657637
3345.9891205499734,-0.004257870464846927,-1.2925547261169754,153.74763755465835
3361.4490001087647,-0.0047050293970296343,-1.2920018458859248,153.59755898689167
3376.9803108250917,-0.0048898881933041542,-1.290254468558925,153.44393184373968
3392.5833827409933,-0.0057250092677222988,-1.2901708486339547,153.29104853522293
3408.258547423452,-0.0044948021553886646,-1.2890084606502652,153.13901191557122
3424.0061379714257,-0.0048799764260119075,-1.2880833802305629,152.98263547530019
3439.8264890229243,-0.0054151665356558087,-1.2862900001721542,152.82097053117462
3455.7199367621397,-0.0047622121194627011,-1.2853546975104981,152.66509938855532
3471.6868189265615,-0.0052414414814220137,-1.2845833760349301,152.50411767018466
3487.7274748141776,-0.0059520366891444871,-1.2830267060889542,152.34546234756164
3503.8422452906761,-0.0058889481643058239,-1.2818014074723107,152.17929255442914
3520.0314727966788,-0.0057696749671434485,-1.281137865164732,152.01503736045703
3536.2955013550427,-0.004969624176761933,-1.2796464870996169,151.8568822212483
3552.6346765781409,-0.0059070572298642668,-1.2777045162177216,151.68457057614904
3569.0493456752301,-0.0054837530256965283,-1.2767007542657016,151.52054055244787
3585.5398574598171,-0.0059811531597459833,-1.2750359587297697,151.35488857311395
3602.1065623570698,-0.0053786383284014361,-1.2736147321833611,151.18340041198786
3618.7498124112803,-0.0069433234001676416,-1.2730085747682973,151.0091123640799
3635.4699612933196,-0.0056686827214003904,-1.2715971066267084,150.83543738269853
3652.2673643081753,-0.0063306547116488308,-1.2698502873850415,150.66068857680966
3669.1423784024942,-0.0062398554997254102,-1.2685029952132754,150.48503243092117
3686.0953621721578,-0.0062546712334038534,-1.2677660150411776,150.31023256810712
3703.1266758699271,-0.0060430280838163737,-1.2653996401785808,150.12592351653677
3720.2366814130678,-0.006496384851618589,-1.264831410780225,149.94453076858883
3737.4257423910644,-0.0063686683226288985,-1.2626886371538566,149.76809551318797
3754.694224073337,-0.0076279920032304282,-1.2619202326969554,149.57924979212919
3772.0424934169973,-0.0070774815949500407,-1.2599318687016627,149.39475577841472
3789.4709190746676,-0.0067763687849527231,-1.2581852836494205,149.20226576324308
3806.9798714022859,-0.0064255233660944159,-1.2570235705877641,149.01740537936425
3824.5697224669993,-0.0071316801936920611,-1.2556730506201428,148.82550192792752
3842.240846055061,-0.0075436684201694,-1.2538754187415055,148.62986541728742
3859.9936176797673,-0.0077670999698603322,-1.2532714357030814,148.4414938800484
3877.8284145894572,-0.0070982835787133857,-1.2508835875806583,148.24568588028819
3895.7456157755032,-0.0073238405060791437,-1.2485750760466705,148.04723454267068
3913.745601980384,-0.0081063388188665,-1.2473615915316858,147.84753616955086
3931.8287557057697,-0.0072364976533000501,-1.2460998438907243,147.64856226402054
3949.9954612206429,-0.0073524526585518135,-1.2440206863773571,147.43768859794238
3968.2461045694818,-0.0078298524317926988,-1.2427953185167926,147.24048957994398
3986.5810735804407,-0.0081597475112470137,-1.24009575676553,147.02845487167258
4005.0007578736113,-0.0089551186107477542,-1.2389094484081977,146.82132548539002
4023.5055488692933,-0.0079856770978579943,-1.2367322151030651,146.60832429535651
4042.0958397963059,-0.0079655495013378694,-1.2350455050176736,146.39815842892716
4060.7720257003652,-0.0096092516691539866,-1.232599611775534,146.18120145963616
4079.5345034524512,-0.0091694870368815434,-1.2305238643174301,145.96312508782859
4098.3836717572613,-0.0094874058186412875,-1.229336080598028,145.74844440481633
4117.3199311616791,-0.0089058956778546913,-1.2277896216522692,145.51967624479948
4136.343684063273,-0.0092708106360588401,-1.2253024660180736,145.29536507288981
4155.4553347188748,-0.010401613754487535,-1.2229255268376413,145.07140182113525
4174.6552892531372,-0.0088764442354516884,-1.2210305612248604,144.840699003552
4193.9439556671859,-0.0085273713792572547,-1.2194479470037936,144.61343207727526
4213.3217438472893,-0.0083883437383427337,-1.2174320797709337,144.38003420407435
4232.7890655735491,-0.010037627150936992,-1.2143163905151109,144.14650139647392
4252.3463345286818,-0.0095105418006058533,-1.2123815764711223,143.91035402610353
4271.9939663067789,-0.010049492959527905,-1.2099438345199962,143.66918965431384
4291.732378422158,-0.0087330541671343572,-1.2079788505901294,143.42498272362067
4311.5619903182287,-0.009424257305222181,-1.2057152456476941,143.18327222478459
4331.4832233763982,-0.010391237594510345,-1.2030499837683437,142.93400474145193
4351.49650092505,-0.0096264895386095183,-1.2006202881392813,142.68942572231774
4371.6022482485041,-0.009461107792206512,-1.1979548734419723,142.43541192315644
4391.8008925960858,-0.0097800062729627157,-1.1953294386264577,142.17528126849186
4412.0928631911902,-0.010289890006825526,-1.1928568350090321,141.92044383887918
4432.4785912403959,-0.012684284349113216,-1.1911653287883115,141.66012247901548
4452.9585099426549,-0.010375195804666483,-1.1880441665989496,141.39229767879101
4473.5330544984654,-0.011039906949611704,-1.1857488192121781,141.12319071835671
4494.2026621191417,-0.010155671204435644,-1.1826251226194937,140.85403919132222
4514.9677720361024,-0.01087337032345948,-1.1800998463341217,140.58723406992183
4535.8288255101861,-0.01234637557619905,-1.1776913482154676,140.30998885281724
4556.7862658410641,-0.010880255865996454,-1.1746846854270636,140.02959594134958
4577.8405383766185,-0.011128147334001756,-1.1725605853801759,139.74858407458552
4598.992090522439,-0.010770562741342461,-1.1696481759711055,139.46146025924554
4620.2413717513127,-0.011361313062969263,-1.1655543699818449,139.17469841617034
4641.5888336127773,-0.013060542925957661,-1.1631746113034205,138.88506290387235
4663.034929742731,-0.010819116186631481,-1.1609903555239411,138.59076320657192
4684.5801158730483,-0.011006039565300873,-1.1572983117314479,138.28775649836484
4706.224849841281,-0.010754187089840377,-1.1541192103514413,137.98938030722312
4727.9695916003911,-0.012072739097525303,-1.1507240394590292,137.68497635961188
4749.8148032284998,-0.013039494427880358,-1.148137015058009,137.37469438853759
4771.760948938746,-0.01216359548661098,-1.1447237276387603,137.06053497313982
4793.8084950891098,-0.011426660913749716,-1.141324979211479,136.74686746821325
4815.9579101923509,-0.011404896702514001,-1.1383426617540082,136.42495816266873
4838.2096649259565,-0.011941526789603764,-1.1342369881123653,136.09764286984253
4860.5642321421337,-0.014171034681095544,-1.1304480124342227,135.77089671542467
4883.0220868778797,-0.012283069751379506,-1.1276716745184117,135.4383572915072
4905.5837063650479,-0.012685535347623397,-1.1232373584036146,135.10012009346065
4928.2495700405134,-0.012372840991812871,-1.1193453848649086,134.7556335097716
4951.0201595563512,-0.012125466299951319,-1.1159199754213747,134.41080281328789
4973.8959587900627,-0.01302767198428877,-1.1113737930740588,134.06413837083403
4996.8774538548842,-0.016179732541484498,-1.1074042713615164,133.70673865193248
5019.9651331100822,-0.012603934733067142,-1.1043981805109169,133.34955931158436
5043.1594871713587,-0.013048891785236057,-1.0996598722337863,132.9818790797658
5066.4610089212683,-0.01264946821274153,-1.0953367320974969,132.61556890089776
5089.8701935196796,-0.012967067273304461,-1.091807011502806,132.23533996698859
5113.3875384143257,-0.013815530588371502,-1.0872259743319432,131.85737582421731
5137.0135433513406,-0.018350985498825027,-1.0824177567901501,131.47377881500066
5160.7487103859075,-0.012925463826698709,-1.0787725712389356,131.0848964179109
5184.5935438929127,-0.013807135126273256,-1.0737085845218683,130.69053664030753
5208.5485505776605,-0.013333596605594822,-1.0692639947924685,130.29262492435765
5232.614239486662,-0.013599161120299541,-1.0649811672293457,129.88512787302375
5256.7911220184224,-0.016608915655759927,-1.0597453323510937,129.47466239995259
5281.0797119343315,-0.01359256661775296,-1.0550362515764915,129.05354174572111
5305.480525369574,-0.014147863763742488,-1.0495700531018377,128.63199849811031
5329.9940808440906,-0.013389326945226402,-1.0445194017372228,128.19982509636989
5354.6208992736083,-0.014231366926250424,-1.039042027094093,127.76541951951367
5379.3615039807,-0.014207873107426515,-1.0337441629368569,127.31746694464233
5404.216420705915,-0.017644465612534688,-1.0290078322620742,126.86967208651363
5429.1861776189426,-0.015130417134454219,-1.0224901170234884,126.40868566503309
5454.2713053298339,-0.014881632185692118,-1.0167535346552117,125.94970377929783
5479.4723369002877,-0.014550771538484483,-1.0115723804951833,125.47388253726047
5504.7898078549706,-0.014425572074402945,-1.0062376525167973,124.99269388726587
5530.2242561929006,-0.015172275348998336,-0.99874468814129547,124.50526747348013
5555.7762223988775,-0.01924532736641385,-0.99311565284241687,124.01973203899593
5581.4462494549643,-0.015201354770868345,-0.98726892255738474,123.51964200989818
5607.2348828520326,-0.015015115413015005,-0.98091056950652222,123.00740356374236
5633.1426706013553,-0.014789210570065353,-0.97453014485837897,122.48706388474554
5659.1701632462427,-0.01431295501631142,-0.9678231677066913,121.96015742981751
