Freq.	V(vout)
3.16227766016835e+004	(-2.17989932771149e+001dB,-8.87632899293387e+001°)
3.23593656929626e+004	(-2.19998674266471e+001dB,-8.88803044731957e+001°)
3.31131121482588e+004	(-2.22006039364387e+001dB,-8.89966529463399e+001°)
3.38844156139200e+004	(-2.24012044063584e+001dB,-8.91124013814446e+001°)
3.46736850452529e+004	(-2.26016701484266e+001dB,-8.92276151618861e+001°)
3.54813389233573e+004	(-2.28020021899157e+001dB,-8.93423590763232e+001°)
3.63078054770098e+004	(-2.30022012758539e+001dB,-8.94566973713935e+001°)
3.71535229097169e+004	(-2.32022678709432e+001dB,-8.95706938026634e+001°)
3.80189396320558e+004	(-2.34022021608976e+001dB,-8.96844116839414e+001°)
3.89045144994277e+004	(-2.36020040532068e+001dB,-8.97979139350640e+001°)
3.98107170553494e+004	(-2.38016731773298e+001dB,-8.99112631282544e+001°)
4.07380277804109e+004	(-2.40012088843229e+001dB,-9.00245215331448e+001°)
4.16869383470332e+004	(-2.42006102459042e+001dB,-9.01377511605561e+001°)
4.26579518801589e+004	(-2.43998760529560e+001dB,-9.02510138051013e+001°)
4.36515832240162e+004	(-2.45990048134657e+001dB,-9.03643710866996e+001°)
4.46683592150959e+004	(-2.47979947499057e+001dB,-9.04778844910652e+001°)
4.57088189614871e+004	(-2.49968437960502e+001dB,-9.05916154092280e+001°)
4.67735141287194e+004	(-2.51955495932281e+001dB,-9.07056251761583e+001°)
4.78630092322634e+004	(-2.53941094860071e+001dB,-9.08199751085278e+001°)
4.89778819368442e+004	(-2.55925205173086e+001dB,-9.09347265416867e+001°)
5.01187233627268e+004	(-2.57907794229459e+001dB,-9.10499408658659e+001°)
5.12861383991360e+004	(-2.59888826255831e+001dB,-9.11656795616774e+001°)
5.24807460249768e+004	(-2.61868262281069e+001dB,-9.12820042349280e+001°)
5.37031796370248e+004	(-2.63846060064079e+001dB,-9.13989766507922e+001°)
5.49540873857620e+004	(-2.65822174015599e+001dB,-9.15166587673695e+001°)
5.62341325190344e+004	(-2.67796555113961e+001dB,-9.16351127686520e+001°)
5.75439937337152e+004	(-2.69769150814670e+001dB,-9.17544010969272e+001°)
5.88843655355584e+004	(-2.71739904953786e+001dB,-9.18745864846388e+001°)
6.02559586074352e+004	(-2.73708757644968e+001dB,-9.19957319857115e+001°)
