Freq.	V(vin_5)
1.38038426460288e+004	(7.84632312491082e+000dB,2.24297422885649e+001°)
1.41253754462274e+004	(7.42847858452013e+000dB,2.17827897397781e+001°)
1.44543977074592e+004	(7.01123630772012e+000dB,2.11548898497970e+001°)
1.47910838816820e+004	(6.59459495038593e+000dB,2.05452050464121e+001°)
1.51356124843620e+004	(6.17855083637768e+000dB,1.99529404809114e+001°)
1.54881661891247e+004	(5.76309832979250e+000dB,1.93773416402109e+001°)
1.58489319246110e+004	(5.34823016220717e+000dB,1.88176920573415e+001°)
1.62181009735892e+004	(4.93393771998653e+000dB,1.82733111244839e+001°)
1.65958690743755e+004	(4.52021129620177e+000dB,1.77435520105334e+001°)
1.69824365246173e+004	(4.10704031121783e+000dB,1.72277996834524e+001°)
1.73780082874936e+004	(3.69441350557080e+000dB,1.67254690363282e+001°)
1.77827941003891e+004	(3.28231910836144e+000dB,1.62360031150420e+001°)
1.81970085860997e+004	(2.87074498403329e+000dB,1.57588714446925e+001°)
1.86208713666285e+004	(2.45967876008697e+000dB,1.52935684513834e+001°)
1.90546071796323e+004	(2.04910793799534e+000dB,1.48396119755928e+001°)
1.94984459975803e+004	(1.63901998932990e+000dB,1.43965418731107e+001°)
1.99526231496887e+004	(1.22940243888202e+000dB,1.39639186993865e+001°)
2.04173794466951e+004	(8.20242936359634e-001dB,1.35413224730812e+001°)
2.08929613085402e+004	(4.11529318061186e-001dB,1.31283515146256e+001°)
2.13796208950222e+004	(3.24965976852699e-003dB,1.27246213556519e+001°)
2.18776162394954e+004	(-4.04607678041387e-001dB,1.23297637152603e+001°)
2.23872113856832e+004	(-8.12054011691311e-001dB,1.19434255392137e+001°)
2.29086765276776e+004	(-1.21910030164208e+000dB,1.15652680982920e+001°)
2.34422881531990e+004	(-1.62575712491013e+000dB,1.11949661422024e+001°)
2.39883291901947e+004	(-2.03203465188727e+000dB,1.08322071056041e+001°)
2.45470891568501e+004	(-2.43794262696277e+000dB,1.04766903629793e+001°)
2.51188643150956e+004	(-2.84349035241703e+000dB,1.01281265292504e+001°)
2.57039578276884e+004	(-3.24868667511586e+000dB,9.78623680321674e+000°)
2.63026799189536e+004	(-3.65353997558880e+000dB,9.45075235104681e+000°)
2.69153480392689e+004	(-4.05805815912135e+000dB,9.12141372722810e+000°)
2.75422870333814e+004	(-4.46224864853396e+000dB,8.79797033052862e+000°)
2.81838293126443e+004	(-4.86611837835719e+000dB,8.48017989267584e+000°)
2.88403150312658e+004	(-5.26967379014450e+000dB,8.16780799760752e+000°)
2.95120922666636e+004	(-5.67292082869467e+000dB,7.86062762927354e+000°)
3.01995172040199e+004	(-6.07586493897950e+000dB,7.55841874611060e+000°)
3.09029543251357e+004	(-6.47851106359700e+000dB,7.26096788042348e+000°)
3.16227766016835e+004	(-6.88086364058805e+000dB,6.96806776102964e+000°)
3.23593656929626e+004	(-7.28292660147360e+000dB,6.67951695763128e+000°)
3.31131121482588e+004	(-7.68470336938491e+000dB,6.39511954547051e+000°)
3.38844156139200e+004	(-8.08619685717225e+000dB,6.11468478894813e+000°)
3.46736850452529e+004	(-8.48740946538799e+000dB,5.83802684293625e+000°)
3.54813389233573e+004	(-8.88834308005611e+000dB,5.56496447063650e+000°)
3.63078054770098e+004	(-9.28899907014160e+000dB,5.29532077689204e+000°)
3.71535229097169e+004	(-9.68937828464669e+000dB,5.02892295594685e+000°)
3.80189396320558e+004	(-1.00894810492691e+001dB,4.76560205271072e+000°)
3.89045144994277e+004	(-1.04893071625547e+001dB,4.50519273664841e+000°)
3.98107170553494e+004	(-1.08888558914971e+001dB,4.24753308748733e+000°)
4.07380277804109e+004	(-1.12881259665255e+001dB,3.99246439197562e+000°)
4.16869383470332e+004	(-1.16871155758387e+001dB,3.73983095098947e+000°)
4.26579518801589e+004	(-1.20858223590403e+001dB,3.48947989633104e+000°)
4.36515832240162e+004	(-1.24842434000331e+001dB,3.24126101660654e+000°)
4.46683592150959e+004	(-1.28823752191379e+001dB,2.99502659161916e+000°)
4.57088189614871e+004	(-1.32802137643984e+001dB,2.75063123474254e+000°)
4.67735141287194e+004	(-1.36777544020412e+001dB,2.50793174279282e+000°)
4.78630092322634e+004	(-1.40749919060571e+001dB,2.26678695294374e+000°)
4.89778819368442e+004	(-1.44719204468735e+001dB,2.02705760625873e+000°)
5.01187233627268e+004	(-1.48685335790894e+001dB,1.78860621745181e+000°)
5.12861383991360e+004	(-1.52648242282452e+001dB,1.55129695051521e+000°)
5.24807460249768e+004	(-1.56607846765988e+001dB,1.31499549987863e+000°)
5.37031796370248e+004	(-1.60564065478833e+001dB,1.07956897679391e+000°)
5.49540873857620e+004	(-1.64516807910187e+001dB,8.44885800650500e-001°)
5.62341325190344e+004	(-1.68465976627550e+001dB,6.10815594964123e-001°)
5.75439937337152e+004	(-1.72411467092216e+001dB,3.77229087801004e-001°)
5.88843655355584e+004	(-1.76353167463584e+001dB,1.43998016396442e-001°)
6.02559586074352e+004	(-1.80290958392084e+001dB,-8.90049642133718e-002°)
6.16595001861477e+004	(-1.84224712800470e+001dB,-3.21906368759886e-001°)
6.30957344480187e+004	(-1.88154295653308e+001dB,-5.54831965660413e-001°)
6.45654229034650e+004	(-1.92079563714402e+001dB,-7.87906857452758e-001°)
6.60693448007590e+004	(-1.96000365292021e+001dB,-1.02125555789720e+000°)
6.76082975391975e+004	(-1.99916539971731e+001dB,-1.25500206585936e+000°)
6.91830970918930e+004	(-2.03827918336647e+001dB,-1.48926993609856e+000°)
7.07945784384131e+004	(-2.07734321674978e+001dB,-1.72418234706947e+000°)
7.24435960074983e+004	(-2.11635561674761e+001dB,-1.95986216583443e+000°)
7.41310241300911e+004	(-2.15531440105591e+001dB,-2.19643201015603e+000°)
7.58577575029177e+004	(-2.19421748487380e+001dB,-2.43401430786680e+000°)
7.76247116628685e+004	(-2.23306267745965e+001dB,-2.67273135357466e+000°)
7.94328234724274e+004	(-2.27184767855652e+001dB,-2.91270536275865e+000°)
8.12830516164092e+004	(-2.31057007468617e+001dB,-3.15405852332124e+000°)
8.31763771102663e+004	(-2.34922733531222e+001dB,-3.39691304463802e+000°)
8.51138038202369e+004	(-2.38781680887396e+001dB,-3.64139120415517e+000°)
8.70963589956073e+004	(-2.42633571869163e+001dB,-3.88761539155763e+000°)
8.91250938133737e+004	(-2.46478115874484e+001dB,-4.13570815059273e+000°)
9.12010839355901e+004	(-2.50315008932713e+001dB,-4.38579221849378e+000°)
9.33254300796982e+004	(-2.54143933257949e+001dB,-4.63799056315976e+000°)
9.54992586021427e+004	(-2.57964556790697e+001dB,-4.89242641801679e+000°)
9.77237220955802e+004	(-2.61776532728201e+001dB,-5.14922331464895e+000°)
1.00000000000000e+005	(-2.65579499044159e+001dB,-5.40850511329628e+000°)
