Freq.	V(vo)
1.48593564228699e+003	(-2.65181195177648e+002dB,-1.87616946948177e+001°)
1.48936107771090e+003	(-2.64939781867924e+002dB,-1.88051419602289e+001°)
1.49279440957898e+003	(-2.64698361979223e+002dB,-1.88486922507265e+001°)
1.49623565609442e+003	(-2.64456935480980e+002dB,-1.88923458204967e+001°)
1.49968483550236e+003	(-2.64215502341967e+002dB,-1.89361029246958e+001°)
1.50314196609001e+003	(-2.63974062530879e+002dB,-1.89799638187570e+001°)
1.50660706618673e+003	(-2.63732616016417e+002dB,-1.90239287596791e+001°)
1.51008015416413e+003	(-2.63491162767129e+002dB,-1.90679980037539e+001°)
1.51356124843619e+003	(-2.63249702751195e+002dB,-1.91121718097031e+001°)
1.51705036745932e+003	(-2.63008235936937e+002dB,-1.91564504358970e+001°)
1.52054752973248e+003	(-2.62766762292375e+002dB,-1.92008341412681e+001°)
1.52405275379728e+003	(-2.62525281785188e+002dB,-1.92453231861576e+001°)
1.52756605823806e+003	(-2.62283794383342e+002dB,-1.92899178316236e+001°)
1.53108746168201e+003	(-2.62042300054290e+002dB,-1.93346183387912e+001°)
1.53461698279928e+003	(-2.61800798765414e+002dB,-1.93794249704108e+001°)
1.53815464030302e+003	(-2.61559290484100e+002dB,-1.94243379887792e+001°)
1.54170045294954e+003	(-2.61317775177263e+002dB,-1.94693576585489e+001°)
1.54525443953840e+003	(-2.61076252812036e+002dB,-1.95144842434161e+001°)
1.54881661891247e+003	(-2.60834723355045e+002dB,-1.95597180095301e+001°)
1.55238700995807e+003	(-2.60593186772875e+002dB,-1.96050592220620e+001°)
1.55596563160506e+003	(-2.60351643032131e+002dB,-1.96505081482347e+001°)
1.55955250282694e+003	(-2.60110092099148e+002dB,-1.96960650556799e+001°)
1.56314764264094e+003	(-2.59868533939822e+002dB,-1.97417302121804e+001°)
1.56675107010813e+003	(-2.59626968520418e+002dB,-1.97875038872789e+001°)
1.57036280433354e+003	(-2.59385395806554e+002dB,-1.98333863508774e+001°)
1.57398286446620e+003	(-2.59143815763970e+002dB,-1.98793778733949e+001°)
1.57761126969933e+003	(-2.58902228358177e+002dB,-1.99254787262958e+001°)
1.58124803927037e+003	(-2.58660633554341e+002dB,-1.99716891813894e+001°)
1.58489319246110e+003	(-2.58419031317728e+002dB,-2.00180095114910e+001°)
1.58854674859776e+003	(-2.58177421613368e+002dB,-2.00644399912623e+001°)
1.59220872705115e+003	(-2.57935804406022e+002dB,-2.01109808944268e+001°)
1.59587914723672e+003	(-2.57694179660307e+002dB,-2.01576324965247e+001°)
