Freq.	V(vout)/V(vin)
1.14551294144547e+003	(5.90626673498901e+001dB,8.65613976855182e+001°)
1.14815362149682e+003	(5.90423922002710e+001dB,8.65501582954592e+001°)
1.15080038894437e+003	(5.90221157659542e+001dB,8.65389019627863e+001°)
1.15345325782103e+003	(5.90018380413097e+001dB,8.65276286370514e+001°)
1.15611224219203e+003	(5.89815590206822e+001dB,8.65163382677787e+001°)
1.15877735615506e+003	(5.89612786983911e+001dB,8.65050308044645e+001°)
1.16144861384028e+003	(5.89409970687303e+001dB,8.64937061965779e+001°)
1.16412602941042e+003	(5.89207141259681e+001dB,8.64823643935602e+001°)
1.16680961706089e+003	(5.89004298643473e+001dB,8.64710053448257e+001°)
1.16949939101980e+003	(5.88801442780846e+001dB,8.64596289997616e+001°)
1.17219536554806e+003	(5.88598573613713e+001dB,8.64482353077282e+001°)
1.17489755493946e+003	(5.88395691083725e+001dB,8.64368242180588e+001°)
1.17760597352074e+003	(5.88192795132271e+001dB,8.64253956800604e+001°)
1.18032063565166e+003	(5.87989885700481e+001dB,8.64139496430135e+001°)
1.18304155572510e+003	(5.87786962729220e+001dB,8.64024860561721e+001°)
1.18576874816709e+003	(5.87584026159091e+001dB,8.63910048687645e+001°)
1.18850222743695e+003	(5.87381075930432e+001dB,8.63795060299928e+001°)
1.19124200802731e+003	(5.87178111983313e+001dB,8.63679894890336e+001°)
1.19398810446420e+003	(5.86975134257539e+001dB,8.63564551950376e+001°)
1.19674053130717e+003	(5.86772142692646e+001dB,8.63449030971305e+001°)
1.19949930314931e+003	(5.86569137227903e+001dB,8.63333331444127e+001°)
1.20226443461734e+003	(5.86366117802306e+001dB,8.63217452859595e+001°)
1.20503594037173e+003	(5.86163084354581e+001dB,8.63101394708216e+001°)
1.20781383510671e+003	(5.85960036823181e+001dB,8.62985156480250e+001°)
1.21059813355041e+003	(5.85756975146289e+001dB,8.62868737665711e+001°)
1.21338885046491e+003	(5.85553899261808e+001dB,8.62752137754376e+001°)
1.21618600064630e+003	(5.85350809107370e+001dB,8.62635356235776e+001°)
1.21898959892479e+003	(5.85147704620328e+001dB,8.62518392599209e+001°)
1.22179966016480e+003	(5.84944585737758e+001dB,8.62401246333734e+001°)
1.22461619926498e+003	(5.84741452396457e+001dB,8.62283916928179e+001°)
1.22743923115833e+003	(5.84538304532943e+001dB,8.62166403871138e+001°)
1.23026877081231e+003	(5.84335142083451e+001dB,8.62048706650977e+001°)
1.23310483322884e+003	(5.84131964983936e+001dB,8.61930824755836e+001°)
1.23594743344444e+003	(5.83928773170068e+001dB,8.61812757673626e+001°)
1.23879658653030e+003	(5.83725566577234e+001dB,8.61694504892040e+001°)
1.24165230759234e+003	(5.83522345140534e+001dB,8.61576065898549e+001°)
1.24451461177131e+003	(5.83319108794782e+001dB,8.61457440180405e+001°)
1.24738351424287e+003	(5.83115857474506e+001dB,8.61338627224646e+001°)
1.25025903021765e+003	(5.82912591113942e+001dB,8.61219626518097e+001°)
1.25314117494134e+003	(5.82709309647039e+001dB,8.61100437547369e+001°)
1.25602996369480e+003	(5.82506013007451e+001dB,8.60981059798870e+001°)
1.25892541179409e+003	(5.82302701128544e+001dB,8.60861492758797e+001°)
1.26182753459060e+003	(5.82099373943388e+001dB,8.60741735913147e+001°)
1.26473634747108e+003	(5.81896031384759e+001dB,8.60621788747717e+001°)
1.26765186585777e+003	(5.81692673385137e+001dB,8.60501650748102e+001°)
1.27057410520847e+003	(5.81489299876705e+001dB,8.60381321399705e+001°)
1.27350308101659e+003	(5.81285910791349e+001dB,8.60260800187734e+001°)
1.27643880881127e+003	(5.81082506060653e+001dB,8.60140086597209e+001°)
1.27938130415745e+003	(5.80879085615904e+001dB,8.60019180112962e+001°)
1.28233058265594e+003	(5.80675649388085e+001dB,8.59898080219638e+001°)
1.28528665994354e+003	(5.80472197307877e+001dB,8.59776786401703e+001°)
1.28824955169306e+003	(5.80268729305657e+001dB,8.59655298143443e+001°)
1.29121927361346e+003	(5.80065245311497e+001dB,8.59533614928968e+001°)
1.29419584144991e+003	(5.79861745255163e+001dB,8.59411736242214e+001°)
1.29717927098388e+003	(5.79658229066112e+001dB,8.59289661566947e+001°)
1.30016957803321e+003	(5.79454696673493e+001dB,8.59167390386766e+001°)
1.30316677845222e+003	(5.79251148006145e+001dB,8.59044922185106e+001°)
1.30617088813176e+003	(5.79047582992597e+001dB,8.58922256445239e+001°)
1.30918192299933e+003	(5.78844001561065e+001dB,8.58799392650280e+001°)
1.31219989901912e+003	(5.78640403639449e+001dB,8.58676330283189e+001°)
1.31522483219216e+003	(5.78436789155337e+001dB,8.58553068826774e+001°)
1.31825673855633e+003	(5.78233158036001e+001dB,8.58429607763692e+001°)
1.32129563418649e+003	(5.78029510208394e+001dB,8.58305946576457e+001°)
1.32434153519458e+003	(5.77825845599152e+001dB,8.58182084747440e+001°)
1.32739445772966e+003	(5.77622164134590e+001dB,8.58058021758872e+001°)
1.33045441797801e+003	(5.77418465740702e+001dB,8.57933757092849e+001°)
1.33352143216324e+003	(5.77214750343162e+001dB,8.57809290231334e+001°)
1.33659551654636e+003	(5.77011017867318e+001dB,8.57684620656162e+001°)
1.33967668742585e+003	(5.76807268238195e+001dB,8.57559747849041e+001°)
1.34276496113778e+003	(5.76603501380491e+001dB,8.57434671291559e+001°)
1.34586035405587e+003	(5.76399717218576e+001dB,8.57309390465182e+001°)
1.34896288259157e+003	(5.76195915676494e+001dB,8.57183904851264e+001°)
1.35207256319419e+003	(5.75992096677956e+001dB,8.57058213931048e+001°)
1.35518941235095e+003	(5.75788260146346e+001dB,8.56932317185666e+001°)
1.35831344658707e+003	(5.75584406004712e+001dB,8.56806214096148e+001°)
1.36144468246587e+003	(5.75380534175770e+001dB,8.56679904143423e+001°)
1.36458313658884e+003	(5.75176644581901e+001dB,8.56553386808325e+001°)
1.36772882559576e+003	(5.74972737145151e+001dB,8.56426661571592e+001°)
1.37088176616477e+003	(5.74768811787226e+001dB,8.56299727913876e+001°)
1.37404197501243e+003	(5.74564868429494e+001dB,8.56172585315741e+001°)
1.37720946889386e+003	(5.74360906992985e+001dB,8.56045233257673e+001°)
1.38038426460280e+003	(5.74156927398387e+001dB,8.55917671220077e+001°)
1.38356637897170e+003	(5.73952929566042e+001dB,8.55789898683288e+001°)
1.38675582887180e+003	(5.73748913415953e+001dB,8.55661915127570e+001°)
1.38995263121327e+003	(5.73544878867774e+001dB,8.55533720033121e+001°)
1.39315680294522e+003	(5.73340825840814e+001dB,8.55405312880081e+001°)
1.39636836105585e+003	(5.73136754254034e+001dB,8.55276693148529e+001°)
1.39958732257253e+003	(5.72932664026046e+001dB,8.55147860318494e+001°)
1.40281370456187e+003	(5.72728555075110e+001dB,8.55018813869957e+001°)
1.40604752412983e+003	(5.72524427319136e+001dB,8.54889553282852e+001°)
1.40928879842179e+003	(5.72320280675679e+001dB,8.54760078037077e+001°)
1.41253754462267e+003	(5.72116115061941e+001dB,8.54630387612491e+001°)
1.41579377995699e+003	(5.71911930394767e+001dB,8.54500481488923e+001°)
1.41905752168900e+003	(5.71707726590646e+001dB,8.54370359146178e+001°)
1.42232878712273e+003	(5.71503503565705e+001dB,8.54240020064035e+001°)
1.42560759360210e+003	(5.71299261235715e+001dB,8.54109463722257e+001°)
1.42889395851101e+003	(5.71094999516084e+001dB,8.53978689600597e+001°)
1.43218789927345e+003	(5.70890718321857e+001dB,8.53847697178795e+001°)
1.43548943335357e+003	(5.70686417567715e+001dB,8.53716485936590e+001°)
1.43879857825576e+003	(5.70482097167974e+001dB,8.53585055353723e+001°)
1.44211535152478e+003	(5.70277757036582e+001dB,8.53453404909939e+001°)
1.44543977074584e+003	(5.70073397087121e+001dB,8.53321534084995e+001°)
1.44877185354467e+003	(5.69869017232800e+001dB,8.53189442358664e+001°)
1.45211161758765e+003	(5.69664617386460e+001dB,8.53057129210738e+001°)
1.45545908058187e+003	(5.69460197460569e+001dB,8.52924594121037e+001°)
1.45881426027526e+003	(5.69255757367220e+001dB,8.52791836569409e+001°)
1.46217717445663e+003	(5.69051297018132e+001dB,8.52658856035741e+001°)
1.46554784095582e+003	(5.68846816324645e+001dB,8.52525651999957e+001°)
1.46892627764377e+003	(5.68642315197726e+001dB,8.52392223942030e+001°)
1.47231250243263e+003	(5.68437793547956e+001dB,8.52258571341983e+001°)
1.47570653327580e+003	(5.68233251285541e+001dB,8.52124693679895e+001°)
1.47910838816811e+003	(5.68028688320301e+001dB,8.51990590435908e+001°)
1.48251808514586e+003	(5.67824104561674e+001dB,8.51856261090230e+001°)
1.48593564228691e+003	(5.67619499918712e+001dB,8.51721705123144e+001°)
1.48936107771082e+003	(5.67414874300081e+001dB,8.51586922015007e+001°)
1.49279440957890e+003	(5.67210227614059e+001dB,8.51451911246263e+001°)
1.49623565609434e+003	(5.67005559768534e+001dB,8.51316672297443e+001°)
1.49968483550228e+003	(5.66800870671003e+001dB,8.51181204649175e+001°)
1.50314196608993e+003	(5.66596160228572e+001dB,8.51045507782185e+001°)
1.50660706618665e+003	(5.66391428347952e+001dB,8.50909581177308e+001°)
1.51008015416405e+003	(5.66186674935458e+001dB,8.50773424315487e+001°)
1.51356124843611e+003	(5.65981899897011e+001dB,8.50637036677787e+001°)
1.51705036745924e+003	(5.65777103138130e+001dB,8.50500417745393e+001°)
1.52054752973240e+003	(5.65572284563939e+001dB,8.50363566999623e+001°)
1.52405275379719e+003	(5.65367444079156e+001dB,8.50226483921928e+001°)
1.52756605823797e+003	(5.65162581588100e+001dB,8.50089167993901e+001°)
1.53108746168193e+003	(5.64957696994684e+001dB,8.49951618697284e+001°)
1.53461698279920e+003	(5.64752790202417e+001dB,8.49813835513971e+001°)
1.53815464030294e+003	(5.64547861114398e+001dB,8.49675817926019e+001°)
1.54170045294946e+003	(5.64342909633322e+001dB,8.49537565415647e+001°)
1.54525443953831e+003	(5.64137935661470e+001dB,8.49399077465252e+001°)
1.54881661891238e+003	(5.63932939100713e+001dB,8.49260353557405e+001°)
1.55238700995798e+003	(5.63727919852509e+001dB,8.49121393174865e+001°)
1.55596563160497e+003	(5.63522877817901e+001dB,8.48982195800584e+001°)
1.55955250282685e+003	(5.63317812897516e+001dB,8.48842760917709e+001°)
1.56314764264085e+003	(5.63112724991564e+001dB,8.48703088009596e+001°)
1.56675107010805e+003	(5.62907613999836e+001dB,8.48563176559811e+001°)
1.57036280433345e+003	(5.62702479821701e+001dB,8.48423026052137e+001°)
1.57398286446612e+003	(5.62497322356108e+001dB,8.48282635970585e+001°)
1.57761126969925e+003	(5.62292141501579e+001dB,8.48142005799396e+001°)
1.58124803927028e+003	(5.62086937156215e+001dB,8.48001135023051e+001°)
1.58489319246101e+003	(5.61881709217687e+001dB,8.47860023126277e+001°)
1.58854674859768e+003	(5.61676457583239e+001dB,8.47718669594054e+001°)
1.59220872705107e+003	(5.61471182149686e+001dB,8.47577073911621e+001°)
1.59587914723663e+003	(5.61265882813409e+001dB,8.47435235564484e+001°)
1.59955802861456e+003	(5.61060559470359e+001dB,8.47293154038426e+001°)
1.60324539068994e+003	(5.60855212016050e+001dB,8.47150828819510e+001°)
1.60694125301277e+003	(5.60649840345563e+001dB,8.47008259394085e+001°)
1.61064563517817e+003	(5.60444444353538e+001dB,8.46865445248802e+001°)
1.61435855682638e+003	(5.60239023934178e+001dB,8.46722385870611e+001°)
1.61808003764296e+003	(5.60033578981245e+001dB,8.46579080746775e+001°)
1.62181009735882e+003	(5.59828109388058e+001dB,8.46435529364877e+001°)
1.62554875575038e+003	(5.59622615047492e+001dB,8.46291731212823e+001°)
1.62929603263962e+003	(5.59417095851978e+001dB,8.46147685778857e+001°)
1.63305194789423e+003	(5.59211551693498e+001dB,8.46003392551563e+001°)
1.63681652142770e+003	(5.59005982463588e+001dB,8.45858851019875e+001°)
1.64058977319943e+003	(5.58800388053330e+001dB,8.45714060673083e+001°)
1.64437172321482e+003	(5.58594768353357e+001dB,8.45569021000846e+001°)
1.64816239152540e+003	(5.58389123253849e+001dB,8.45423731493193e+001°)
1.65196179822891e+003	(5.58183452644528e+001dB,8.45278191640536e+001°)
1.65576996346942e+003	(5.57977756414662e+001dB,8.45132400933679e+001°)
1.65958690743745e+003	(5.57772034453060e+001dB,8.44986358863819e+001°)
1.66341265037006e+003	(5.57566286648072e+001dB,8.44840064922564e+001°)
1.66724721255095e+003	(5.57360512887584e+001dB,8.44693518601935e+001°)
1.67109061431060e+003	(5.57154713059021e+001dB,8.44546719394374e+001°)
1.67494287602633e+003	(5.56948887049343e+001dB,8.44399666792758e+001°)
1.67880401812245e+003	(5.56743034745044e+001dB,8.44252360290402e+001°)
1.68267406107036e+003	(5.56537156032149e+001dB,8.44104799381070e+001°)
1.68655302538863e+003	(5.56331250796214e+001dB,8.43956983558983e+001°)
1.69044093164315e+003	(5.56125318922325e+001dB,8.43808912318830e+001°)
1.69433780044722e+003	(5.55919360295092e+001dB,8.43660585155771e+001°)
1.69824365246163e+003	(5.55713374798653e+001dB,8.43512001565455e+001°)
1.70215850839484e+003	(5.55507362316669e+001dB,8.43363161044020e+001°)
1.70608238900301e+003	(5.55301322732325e+001dB,8.43214063088107e+001°)
1.71001531509017e+003	(5.55095255928323e+001dB,8.43064707194869e+001°)
1.71395730750831e+003	(5.54889161786887e+001dB,8.42915092861977e+001°)
1.71790838715747e+003	(5.54683040189757e+001dB,8.42765219587634e+001°)
1.72186857498589e+003	(5.54476891018189e+001dB,8.42615086870580e+001°)
1.72583789199009e+003	(5.54270714152952e+001dB,8.42464694210104e+001°)
1.72981635921499e+003	(5.54064509474328e+001dB,8.42314041106052e+001°)
1.73380399775402e+003	(5.53858276862110e+001dB,8.42163127058838e+001°)
1.73780082874926e+003	(5.53652016195599e+001dB,8.42011951569452e+001°)
1.74180687339150e+003	(5.53445727353604e+001dB,8.41860514139470e+001°)
1.74582215292039e+003	(5.53239410214438e+001dB,8.41708814271068e+001°)
1.74984668862454e+003	(5.53033064655921e+001dB,8.41556851467022e+001°)
1.75388050184164e+003	(5.52826690555371e+001dB,8.41404625230730e+001°)
1.75792361395857e+003	(5.52620287789611e+001dB,8.41252135066212e+001°)
1.76197604641151e+003	(5.52413856234960e+001dB,8.41099380478127e+001°)
1.76603782068605e+003	(5.52207395767233e+001dB,8.40946360971778e+001°)
1.77010895831730e+003	(5.52000906261745e+001dB,8.40793076053127e+001°)
1.77418948089005e+003	(5.51794387593299e+001dB,8.40639525228800e+001°)
1.77827941003880e+003	(5.51587839636194e+001dB,8.40485708006102e+001°)
1.78237876744797e+003	(5.51381262264219e+001dB,8.40331623893027e+001°)
1.78648757485193e+003	(5.51174655350650e+001dB,8.40177272398264e+001°)
1.79060585403517e+003	(5.50968018768251e+001dB,8.40022653031214e+001°)
1.79473362683241e+003	(5.50761352389271e+001dB,8.39867765301996e+001°)
1.79887091512867e+003	(5.50554656085442e+001dB,8.39712608721459e+001°)
1.80301774085945e+003	(5.50347929727978e+001dB,8.39557182801196e+001°)
1.80717412601080e+003	(5.50141173187574e+001dB,8.39401487053549e+001°)
1.81134009261948e+003	(5.49934386334401e+001dB,8.39245520991625e+001°)
1.81551566277301e+003	(5.49727569038110e+001dB,8.39089284129305e+001°)
1.81970085860986e+003	(5.49520721167825e+001dB,8.38932775981256e+001°)
1.82389570231951e+003	(5.49313842592141e+001dB,8.38775996062942e+001°)
1.82810021614262e+003	(5.49106933179128e+001dB,8.38618943890634e+001°)
1.83231442237109e+003	(5.48899992796324e+001dB,8.38461618981423e+001°)
1.83653834334822e+003	(5.48693021310735e+001dB,8.38304020853234e+001°)
1.84077200146883e+003	(5.48486018588834e+001dB,8.38146149024831e+001°)
1.84501541917935e+003	(5.48278984496557e+001dB,8.37988003015836e+001°)
1.84926861897795e+003	(5.48071918899303e+001dB,8.37829582346733e+001°)
1.85353162341468e+003	(5.47864821661934e+001dB,8.37670886538890e+001°)
1.85780445509157e+003	(5.47657692648768e+001dB,8.37511915114560e+001°)
1.86208713666274e+003	(5.47450531723583e+001dB,8.37352667596901e+001°)
1.86637969083454e+003	(5.47243338749612e+001dB,8.37193143509986e+001°)
1.87068214036567e+003	(5.47036113589541e+001dB,8.37033342378813e+001°)
1.87499450806729e+003	(5.46828856105510e+001dB,8.36873263729318e+001°)
1.87931681680314e+003	(5.46621566159108e+001dB,8.36712907088392e+001°)
1.88364908948967e+003	(5.46414243611372e+001dB,8.36552271983887e+001°)
1.88799134909616e+003	(5.46206888322789e+001dB,8.36391357944633e+001°)
1.89234361864485e+003	(5.45999500153288e+001dB,8.36230164500447e+001°)
1.89670592121102e+003	(5.45792078962243e+001dB,8.36068691182150e+001°)
1.90107827992317e+003	(5.45584624608470e+001dB,8.35906937521577e+001°)
1.90546071796312e+003	(5.45377136950222e+001dB,8.35744903051591e+001°)
1.90985325856611e+003	(5.45169615845193e+001dB,8.35582587306095e+001°)
1.91425592502095e+003	(5.44962061150513e+001dB,8.35419989820047e+001°)
1.91866874067016e+003	(5.44754472722746e+001dB,8.35257110129472e+001°)
1.92309172891003e+003	(5.44546850417888e+001dB,8.35093947771474e+001°)
1.92752491319080e+003	(5.44339194091368e+001dB,8.34930502284253e+001°)
1.93196831701679e+003	(5.44131503598041e+001dB,8.34766773207115e+001°)
1.93642196394647e+003	(5.43923778792193e+001dB,8.34602760080486e+001°)
1.94088587759264e+003	(5.43716019527533e+001dB,8.34438462445930e+001°)
1.94536008162253e+003	(5.43508225657196e+001dB,8.34273879846156e+001°)
1.94984459975791e+003	(5.43300397033737e+001dB,8.34109011825038e+001°)
1.95433945577526e+003	(5.43092533509131e+001dB,8.33943857927624e+001°)
1.95884467350585e+003	(5.42884634934776e+001dB,8.33778417700155e+001°)
1.96336027683591e+003	(5.42676701161480e+001dB,8.33612690690074e+001°)
1.96788628970671e+003	(5.42468732039471e+001dB,8.33446676446046e+001°)
1.97242273611472e+003	(5.42260727418389e+001dB,8.33280374517967e+001°)
1.97696964011172e+003	(5.42052687147283e+001dB,8.33113784456980e+001°)
1.98152702580496e+003	(5.41844611074615e+001dB,8.32946905815494e+001°)
1.98609491735723e+003	(5.41636499048252e+001dB,8.32779738147192e+001°)
1.99067333898705e+003	(5.41428350915468e+001dB,8.32612281007049e+001°)
1.99526231496874e+003	(5.41220166522943e+001dB,8.32444533951349e+001°)
1.99986186963260e+003	(5.41011945716755e+001dB,8.32276496537696e+001°)
2.00447202736502e+003	(5.40803688342387e+001dB,8.32108168325031e+001°)
2.00909281260859e+003	(5.40595394244718e+001dB,8.31939548873646e+001°)
2.01372424986225e+003	(5.40387063268025e+001dB,8.31770637745203e+001°)
2.01836636368142e+003	(5.40178695255981e+001dB,8.31601434502745e+001°)
2.02301917867813e+003	(5.39970290051650e+001dB,8.31431938710713e+001°)
2.02768271952114e+003	(5.39761847497490e+001dB,8.31262149934962e+001°)
2.03235701093608e+003	(5.39553367435348e+001dB,8.31092067742777e+001°)
2.03704207770558e+003	(5.39344849706457e+001dB,8.30921691702889e+001°)
2.04173794466939e+003	(5.39136294151440e+001dB,8.30751021385489e+001°)
2.04644463672453e+003	(5.38927700610302e+001dB,8.30580056362245e+001°)
2.05116217882542e+003	(5.38719068922430e+001dB,8.30408796206320e+001°)
2.05589059598400e+003	(5.38510398926593e+001dB,8.30237240492386e+001°)
2.06062991326986e+003	(5.38301690460940e+001dB,8.30065388796640e+001°)
2.06538015581038e+003	(5.38092943362993e+001dB,8.29893240696825e+001°)
2.07014134879090e+003	(5.37884157469655e+001dB,8.29720795772238e+001°)
2.07491351745476e+003	(5.37675332617199e+001dB,8.29548053603757e+001°)
2.07969668710355e+003	(5.37466468641270e+001dB,8.29375013773848e+001°)
2.08449088309714e+003	(5.37257565376883e+001dB,8.29201675866589e+001°)
2.08929613085389e+003	(5.37048622658423e+001dB,8.29028039467685e+001°)
2.09411245585074e+003	(5.36839640319640e+001dB,8.28854104164484e+001°)
2.09893988362338e+003	(5.36630618193648e+001dB,8.28679869545993e+001°)
2.10377843976633e+003	(5.36421556112924e+001dB,8.28505335202899e+001°)
2.10862814993314e+003	(5.36212453909308e+001dB,8.28330500727586e+001°)
2.11348903983650e+003	(5.36003311413996e+001dB,8.28155365714149e+001°)
2.11836113524835e+003	(5.35794128457543e+001dB,8.27979929758414e+001°)
2.12324446200007e+003	(5.35584904869861e+001dB,8.27804192457958e+001°)
2.12813904598256e+003	(5.35375640480214e+001dB,8.27628153412121e+001°)
2.13304491314642e+003	(5.35166335117217e+001dB,8.27451812222033e+001°)
2.13796208950208e+003	(5.34956988608838e+001dB,8.27275168490621e+001°)
2.14289060111991e+003	(5.34747600782391e+001dB,8.27098221822637e+001°)
2.14783047413038e+003	(5.34538171464538e+001dB,8.26920971824672e+001°)
2.15278173472422e+003	(5.34328700481285e+001dB,8.26743418105174e+001°)
2.15774440915251e+003	(5.34119187657983e+001dB,8.26565560274469e+001°)
2.16271852372687e+003	(5.33909632819321e+001dB,8.26387397944777e+001°)
2.16770410481954e+003	(5.33700035789330e+001dB,8.26208930730233e+001°)
2.17270117886359e+003	(5.33490396391378e+001dB,8.26030158246906e+001°)
2.17770977235300e+003	(5.33280714448168e+001dB,8.25851080112815e+001°)
2.18272991184285e+003	(5.33070989781739e+001dB,8.25671695947954e+001°)
2.18776162394940e+003	(5.32861222213461e+001dB,8.25492005374305e+001°)
2.19280493535029e+003	(5.32651411564035e+001dB,8.25312008015862e+001°)
2.19785987278467e+003	(5.32441557653490e+001dB,8.25131703498648e+001°)
2.20292646305330e+003	(5.32231660301184e+001dB,8.24951091450737e+001°)
2.20800473301874e+003	(5.32021719325797e+001dB,8.24770171502272e+001°)
2.21309470960548e+003	(5.31811734545337e+001dB,8.24588943285484e+001°)
2.21819641980006e+003	(5.31601705777129e+001dB,8.24407406434716e+001°)
2.22330989065124e+003	(5.31391632837821e+001dB,8.24225560586439e+001°)
2.22843514927014e+003	(5.31181515543378e+001dB,8.24043405379276e+001°)
2.23357222283037e+003	(5.30971353709082e+001dB,8.23860940454018e+001°)
2.23872113856818e+003	(5.30761147149531e+001dB,8.23678165453650e+001°)
2.24388192378260e+003	(5.30550895678632e+001dB,8.23495080023366e+001°)
2.24905460583562e+003	(5.30340599109606e+001dB,8.23311683810594e+001°)
2.25423921215227e+003	(5.30130257254984e+001dB,8.23127976465018e+001°)
2.25943577022081e+003	(5.29919869926603e+001dB,8.22943957638593e+001°)
2.26464430759290e+003	(5.29709436935607e+001dB,8.22759626985572e+001°)
2.26986485188366e+003	(5.29498958092443e+001dB,8.22574984162525e+001°)
2.27509743077191e+003	(5.29288433206863e+001dB,8.22390028828362e+001°)
2.28034207200025e+003	(5.29077862087916e+001dB,8.22204760644351e+001°)
2.28559880337526e+003	(5.28867244543953e+001dB,8.22019179274144e+001°)
2.29086765276761e+003	(5.28656580382622e+001dB,8.21833284383798e+001°)
2.29614864811220e+003	(5.28445869410864e+001dB,8.21647075641794e+001°)
2.30144181740834e+003	(5.28235111434918e+001dB,8.21460552719061e+001°)
2.30674718871990e+003	(5.28024306260311e+001dB,8.21273715289002e+001°)
2.31206479017543e+003	(5.27813453691863e+001dB,8.21086563027509e+001°)
2.31739464996831e+003	(5.27602553533682e+001dB,8.20899095612992e+001°)
2.32273679635694e+003	(5.27391605589162e+001dB,8.20711312726397e+001°)
2.32809125766484e+003	(5.27180609660985e+001dB,8.20523214051234e+001°)
2.33345806228083e+003	(5.26969565551113e+001dB,8.20334799273594e+001°)
2.33883723865918e+003	(5.26758473060793e+001dB,8.20146068082177e+001°)
2.34422881531975e+003	(5.26547331990551e+001dB,8.19957020168312e+001°)
2.34963282084814e+003	(5.26336142140191e+001dB,8.19767655225983e+001°)
2.35504928389584e+003	(5.26124903308795e+001dB,8.19577972951849e+001°)
2.36047823318040e+003	(5.25913615294720e+001dB,8.19387973045271e+001°)
2.36591969748558e+003	(5.25702277895595e+001dB,8.19197655208336e+001°)
2.37137370566148e+003	(5.25490890908322e+001dB,8.19007019145877e+001°)
2.37684028662470e+003	(5.25279454129075e+001dB,8.18816064565499e+001°)
2.38231946935851e+003	(5.25067967353294e+001dB,8.18624791177607e+001°)
2.38781128291300e+003	(5.24856430375686e+001dB,8.18433198695424e+001°)
2.39331575640521e+003	(5.24644842990225e+001dB,8.18241286835020e+001°)
2.39883291901931e+003	(5.24433204990148e+001dB,8.18049055315335e+001°)
2.40436280000676e+003	(5.24221516167953e+001dB,8.17856503858202e+001°)
2.40990542868642e+003	(5.24009776315399e+001dB,8.17663632188376e+001°)
2.41546083444476e+003	(5.23797985223505e+001dB,8.17470440033557e+001°)
2.42102904673600e+003	(5.23586142682546e+001dB,8.17276927124413e+001°)
2.42661009508224e+003	(5.23374248482052e+001dB,8.17083093194609e+001°)
2.43220400907364e+003	(5.23162302410808e+001dB,8.16888937980829e+001°)
2.43781081836857e+003	(5.22950304256851e+001dB,8.16694461222805e+001°)
2.44343055269379e+003	(5.22738253807469e+001dB,8.16499662663342e+001°)
2.44906324184456e+003	(5.22526150849198e+001dB,8.16304542048340e+001°)
2.45470891568485e+003	(5.22313995167825e+001dB,8.16109099126827e+001°)
2.46036760414744e+003	(5.22101786548378e+001dB,8.15913333650977e+001°)
2.46603933723416e+003	(5.21889524775134e+001dB,8.15717245376145e+001°)
2.47172414501595e+003	(5.21677209631611e+001dB,8.15520834060887e+001°)
2.47742205763310e+003	(5.21464840900568e+001dB,8.15324099466989e+001°)
2.48313310529538e+003	(5.21252418364005e+001dB,8.15127041359494e+001°)
2.48885731828220e+003	(5.21039941803159e+001dB,8.14929659506728e+001°)
2.49459472694277e+003	(5.20827410998506e+001dB,8.14731953680329e+001°)
2.50034536169624e+003	(5.20614825729755e+001dB,8.14533923655272e+001°)
2.50610925303193e+003	(5.20402185775850e+001dB,8.14335569209898e+001°)
2.51188643150939e+003	(5.20189490914967e+001dB,8.14136890125940e+001°)
2.51767692775867e+003	(5.19976740924514e+001dB,8.13937886188552e+001°)
2.52348077248039e+003	(5.19763935581125e+001dB,8.13738557186337e+001°)
2.52929799644595e+003	(5.19551074660667e+001dB,8.13538902911375e+001°)
2.53512863049772e+003	(5.19338157938227e+001dB,8.13338923159248e+001°)
2.54097270554911e+003	(5.19125185188123e+001dB,8.13138617729075e+001°)
2.54683025258485e+003	(5.18912156183894e+001dB,8.12937986423533e+001°)
2.55270130266105e+003	(5.18699070698299e+001dB,8.12737029048890e+001°)
2.55858588690545e+003	(5.18485928503321e+001dB,8.12535745415035e+001°)
2.56448403651752e+003	(5.18272729370160e+001dB,8.12334135335501e+001°)
2.57039578276867e+003	(5.18059473069235e+001dB,8.12132198627501e+001°)
2.57632115700238e+003	(5.17846159370182e+001dB,8.11929935111953e+001°)
2.58226019063440e+003	(5.17632788041848e+001dB,8.11727344613510e+001°)
2.58821291515290e+003	(5.17419358852300e+001dB,8.11524426960591e+001°)
2.59417936211862e+003	(5.17205871568811e+001dB,8.11321181985409e+001°)
2.60015956316507e+003	(5.16992325957868e+001dB,8.11117609524003e+001°)
2.60615354999870e+003	(5.16778721785169e+001dB,8.10913709416265e+001°)
2.61216135439901e+003	(5.16565058815617e+001dB,8.10709481505973e+001°)
2.61818300821879e+003	(5.16351336813323e+001dB,8.10504925640821e+001°)
2.62421854338424e+003	(5.16137555541603e+001dB,8.10300041672447e+001°)
2.63026799189518e+003	(5.15923714762980e+001dB,8.10094829456466e+001°)
2.63633138582518e+003	(5.15709814239177e+001dB,8.09889288852501e+001°)
2.64240875732175e+003	(5.15495853731118e+001dB,8.09683419724212e+001°)
2.64850013860650e+003	(5.15281832998931e+001dB,8.09477221939331e+001°)
2.65460556197534e+003	(5.15067751801939e+001dB,8.09270695369688e+001°)
2.66072505979861e+003	(5.14853609898666e+001dB,8.09063839891247e+001°)
