#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:27:21.804
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
5128.613839913648,2.314309454007156
5164.163692720711,2.328131943865251
5199.95996533516,2.276175415711687
5236.004365857504,2.3606007217775
5272.298614228227,2.257052067821399
5308.844442309884,2.255745809036251
5345.643593969717,2.344094155517029
5382.697825162884,2.29902927224956
5420.008904016238,2.188682380358909
5457.57861091271,2.193862480868635
5495.408738576246,2.261207690355933
5533.501092157368,2.227462342449179
5571.857489319298,2.1965955423807
5610.479760324706,2.27760083389543
5649.369748123026,2.227925946915975
5688.529308438417,2.314057782107686
5727.960309858293,2.234663642040267
5767.664633922509,2.168171434480014
5807.644175213121,2.19564471483685
5847.900841444809,2.200415957520069
5888.43655355589,2.229503308030568
5929.253245800001,2.20067409432621
5970.352865838369,2.192949702891021
6011.737374832783,2.173171422934202
6053.408747539136,2.200319146845153
6095.368972401693,2.254023775736982
6137.620051647943,2.187899073234247
6180.164001384161,2.244070984452446
6223.002851691595,2.180410835438594
6266.138646723356,2.146724503819668
6309.573444801933,2.216101641301459
6353.309318517438,2.210393170468547
6397.348354826482,2.192558117702181
6441.692655151774,2.203048934246938
6486.344335482384,2.176714819371945
6531.305526474726,2.212874395583702
6576.578373554205,2.203012259368434
6622.165037017621,2.235073945461411
6668.067692136222,2.191203572826916
6714.288529259527,2.218884138352886
6760.829753919818,2.217302570781512
6807.693586937417,2.200337939631682
6854.882264526617,2.179616676576474
6902.398038402423,2.221570521185644
6950.24317588797,2.160167839561782
6998.419960022738,2.204544132445131
7046.930689671472,2.188444382156105
7095.777679633891,2.195335408274118
7144.963260755134,2.235094232067923
7194.489780036999,2.194116107960745
7244.359600749903,2.195012959699673
7294.57510254569,2.21880728574363
7345.13868157115,2.245135873139569
7396.052750582381,2.234497652386472
7447.319739059892,2.261103797467072
7498.942093324562,2.223678858366927
7550.922276654342,2.311551463225924
7603.262769401822,2.279949126741001
7655.966069112565,2.287985606675564
7709.034690644305,2.260301849196464
7762.471166286919,2.32646973205021
7816.2780458833,2.292097972688287
7870.457896950988,2.341745256177043
7925.013304804722,2.318058279814997
7979.946872679769,2.3822327846991
8035.261221856177,2.357683151082263
8090.958991783826,2.337989842349136
8147.0428402084,2.359733448009282
8203.515443298185,2.36356359500029
8260.379495771791,2.394343391313162
8317.637711026713,2.392999320572921
8375.292821268829,2.406668231535669
8433.347577642757,2.451394271742369
8491.804750363144,2.446219750404601
8550.667128846837,2.481547666112981
8609.937521846012,2.468993806295133
8669.61875758217,2.446438567039075
8729.713683881122,2.501734624052286
8790.225168308845,2.4618715831967
8851.15609830836,2.508276117120643
8912.509381337459,2.513096231851676
8974.287945007491,2.489366087888953
9036.494737223018,2.55299960541164
9099.132726322521,2.550331424070917
9162.204901220002,2.573794853696713
9225.714271547638,2.618316421066531
9289.663867799369,2.564973823934827
9354.056741475526,2.575497557493287
9418.895965228417,2.529480790271422
9484.184633008977,2.589049802887534
9549.925860214364,2.596959073274091
9616.122783836654,2.559230514270584
9682.778562612495,2.589048960039053
9749.896377173876,2.611676328732151
9817.47943019985,2.587877318277518
9885.530946569395,2.607458633364944
9954.054173515275,2.594012665424927
10023.052380779,2.626516450956233
10092.52886076685,2.573544831675169
10162.48692870696,2.612806569532982
10232.92992280755,2.644350983086565
10303.86120441617,2.664187877175418
10375.28415818013,2.645015461548123
10447.20219220801,2.638230944936052
10519.61873823224,2.68777831148444
10592.53725177289,2.677940765150626
10665.96121230258,2.672044117680425
10739.89412341245,2.708380903527773
10814.33951297939,2.724488853164492
10889.30093333434,2.711757858236457
10964.78196143186,2.731121399462501
11040.78619902074,2.740525928199166
11117.31727281592,2.818291389476304
11194.37883467152,2.810189666891251
11271.97456175511,2.847045300076227
11350.10815672316,2.867345749964473
11428.78334789772,2.876463012853229
11508.00388944437,2.93901627356026
11587.77356155126,2.950153842562147
11668.09617060962,2.984940945715862
11748.97554939529,3.016238516313248
11830.41555725165,3.05347958950247
11912.42008027375,3.054206266538715
11994.99303149379,3.074104035972103
12078.1383510678,3.050092403628001
12161.86000646368,3.049496256065673
12246.16199265049,2.992437164361961
12331.04833228909,2.928275248837866
12416.52307592411,2.86981187861529
12502.5903021772,2.770201569617513
12589.25411794167,2.647065233148678
12676.51865857846,2.520459515002498
12764.38808811344,2.346323450829065
12852.86659943615,2.0708997868573
12941.95841449986,1.826853330285837
13031.66778452299,1.532634956727622
13121.99899019203,1.158177092390804
13212.95634186575,0.8022734505344402
13304.54417978091,0.4015246933596495
13396.76687425935,-0.001600955085745938
13489.62882591654,-0.5078434822797978
13583.13446587154,-0.9329422269724192
13677.28825595849,-1.473305270460915
13772.09468893947,-1.964210639360879
13867.55828871888,-2.473521763397535
13963.68361055938,-3.023988154358693
14060.47524129914,-3.522779433130125
14157.93779957082,-4.098200003251947
14256.07593602188,-4.656585520118759
14354.89433353656,-5.20348439883934
14454.39770745928,-5.755539182157367
14554.59080581966,-6.304269945622311
14655.47840955912,-6.955294375697355
14757.06533275894,-7.412907301926865
14859.35642287007,-8.054027216801673
14962.35656094433,-8.569394956786088
15066.07066186742,-9.164223250987115
15170.50367459337,-9.696453257453493
15275.66058238073,-10.24173429753173
15381.54640303035,-10.77490449930366
15488.16618912482,-11.35131598316528
15595.52502826954,-11.98104106136795
15703.62804333553,-12.27041037051677
15812.48039270383,-12.81920176775962
15922.0872705117,-13.35926380880363
16032.45390690042,-14.01406032578926
16143.58556826487,-14.42090244300514
16255.48755750484,-15.03246594327997
16368.16521427809,-15.38327524107434
16481.62391525509,-15.94941701831453
16595.86907437561,-16.38762438226824
16710.90614310708,-17.26748927401388
16826.74061070468,-17.42260771576839
16943.37800447328,-17.7928651411987
17060.82389003124,-18.27684103364631
17179.08387157588,-18.52739697852047
17298.16359215102,-19.3465111248516
17418.06873391614,-19.62904530186822
17538.80501841762,-20.09235484595729
17660.37820686165,-20.70954066214281
17782.79410038923,-20.84867499085243
17906.05854035295,-21.35079921260177
18030.17740859569,-21.8882820255898
18155.15662773136,-21.96124007987079
18281.00216142743,-23.08811526277179
18407.72001468956,-23.09440045131129
18535.31623414812,-23.7167676317311
18663.79690834671,-24.2806057416806
18793.16816803269,-24.19056329450793
18923.43618644976,-25.46385550719006
19054.60717963248,-25.7843035739762
19186.6874067029,-25.58490383758376
19319.68317016925,-26.0159174681284
19453.60081622663,-26.98990996325214
19588.4467350599,-27.29633461639057
19724.22736114854,-27.67666828790827
19860.94917357372,-27.76036343833323
19998.61869632745,-28.69530235722956
20137.24249862389,-28.20163936351546
20276.82719521283,-29.02185906878235
20417.3794466953,-29.75781917042917
20558.90595984142,-30.10762435139863
20701.41348791043,-30.63466175582536
20844.9088309729,-30.68705202723143
20989.39883623525,-31.75613794296331
21134.89039836647,-32.14243726036665
21281.39045982713,-30.96535821770877
21428.90601120059,-32.26477421973706
21577.44409152668,-33.37342429677898
21727.01178863745,-32.66582152920212
21877.61623949554,-33.78928199582248
22029.26463053457,-32.55298634990036
22181.9641980022,-35.13207030467712
22335.72222830533,-35.24806270302533
22490.54605835782,-35.03005531706205
22646.44307593061,-35.28026308254996
22803.42072000419,-32.83266826385693
22961.48648112363,-35.0171522018844
23120.64790175596,-34.79879083078227
23280.91257665009,-35.20571516057159
23442.28815319924,-40.85085683433537
23604.78233180578,-38.03080130141358
23768.40286624878,-36.88466175101952
23933.15756405389,-37.19177192781458
24099.05428686596,-37.1709372108312
24266.10095082417,-40.06981114101336
24434.30552693973,-42.42786209392463
24603.67604147629,-40.82211292502837
24774.22057633287,-37.04266917303001
24945.94726942956,-42.4753385514158
25118.86431509582,-39.35930130639751
25292.97996446146,-39.58611380740814
25468.30252585042,-53.06883790181399
25644.84036517719,-42.84853953535024
25822.60190634598,-42.46075208962448
26001.59563165273,-40.33222645125272
26181.83008218987,-43.71384194508281
26363.31385825381,-45.16833404843138
