#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35F97
#Date Time: 2019-11-16 15:30:08.994
#Start: 100 Hz
#Stop: 100000 Hz
#Steps: 1001
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43833 V
#Offset: -5.25147e-05 V
#Relative: no
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB)
3388.441561392028,2.314233026093417
3411.929116219287,2.308867479798661
3435.579478998748,2.298921302036583
3459.39377826122,2.289468029955371
3483.37315036012,2.280168851187443
3507.518739525681,2.273215983285228
3531.831697919572,2.264629033895551
3556.313185689854,2.256794704981359
3580.964371026362,2.250965042696424
3605.786430216425,2.242742449295877
3630.780547701016,2.238137595277475
3655.94791613125,2.231234012171037
3681.289736425317,2.225352288423846
3706.807217825762,2.219130775421534
3732.501577957208,2.21348246989715
3758.374042884443,2.208467063734052
3784.425847170936,2.20221960595153
3810.658233937732,2.199292247295638
3837.07245492279,2.193679664658009
3863.669770540693,2.1904797389212
3890.451449942809,2.188661480710642
3917.418771077832,2.182092866749854
3944.573020752787,2.181112765642368
3971.915494694405,2.176483695978594
3999.447497610978,2.1724226447669
4027.170343254593,2.170379063493612
4055.085354483841,2.165976701832063
4083.193863326923,2.161611060638662
4111.497211045225,2.160622700550707
4139.996748197306,2.156104305829745
4168.693834703357,2.154734909236161
4197.589839910078,2.151896742209992
4226.686142656034,2.150910313571556
4255.984131337433,2.144707004721832
4285.485203974398,2.143540219306505
4315.190768277655,2.139644320089267
4345.102241715719,2.136391879718687
4375.221051582523,2.132133715252103
4405.548635065536,2.127454994698849
4436.086439314327,2.123611782357773
4466.835921509635,2.120375794364742
4497.798548932882,2.118329842828391
4528.975799036211,2.112961892800342
4560.369159512964,2.106901489151233
4591.980128368689,2.105066587844321
4623.810213992606,2.09774571656325
4655.860935229593,2.093265236070902
4688.133821452655,2.086625981104088
4720.630412635909,2.083610146134787
4753.352259428056,2.074797807893965
4786.300923226388,2.071333061965509
4819.477976251276,2.066361682939009
4852.885001621215,2.058077539503703
4886.523593428336,2.051052886173995
4920.395356814509,2.043936060398468
